Time (ms),Engagement (%)
12,0
57,0
89,0
135,0
153,0
199,0
242,0
273,0
305,1
341,1
380,2
411,2
451,3
489,3
521,4
562,4
601,5
633,5
667,5
715,5
761,6
809,7
851,7
881,7
914,8
951,8
993,8
1028,9
1073,9
1137,9
1183,9
1230,9
1277,9
1322,10
1369,10
1416,11
1462,11
1522,11
1554,11
1601,11
1649,11
1695,11
1741,11
1773,11
1818,11
1855,11
1896,11
1943,11
1990,11
2021,11
2050,11
2082,12
2113,12
2144,12
2190,12
2221,12
2253,12
2298,12
2330,12
2362,12
2392,12
2428,12
2459,12
2491,12
2522,12
2552,12
2584,12
2614,12
2646,12
2676,12
2708,12
2738,12
2769,12
2816,12
2862,12
2909,12
2955,12
2988,12
3035,12
3066,12
3106,12
3145,12
3185,12
3227,13
3273,13
3328,13
3370,14
3412,16
3442,17
3474,19
3506,20
3537,22
3569,23
3601,25
3650,26
3697,28
3745,29
3784,30
3824,30
3874,30
3921,30
3966,30
4009,30
4060,30
4106,30
4151,30
4198,30
4244,30
4290,30
4336,30
4383,30
4429,30
4475,30
4521,30
4566,30
4596,30
4647,30
4694,30
4724,30
4756,30
4803,30
4834,30
4865,30
4895,30
4928,30
4960,30
4990,30
5053,30
5084,30
5115,30
5147,30
5178,30
5210,30
5239,30
5270,30
5302,30
5333,30
5364,30
5395,30
5427,30
5457,30
5489,30
5520,30
5552,30
5584,30
5615,30
5646,30
5678,30
5708,30
5755,30
5785,30
5816,30
5846,30
5893,30
5940,30
5985,30
6032,30
6079,30
6126,30
6171,30
6218,30
6265,30
6310,30
6358,30
6404,30
6449,30
6497,30
6541,30
6580,30
6640,29
6671,29
6702,29
6734,29
6770,29
6802,29
6834,29
6865,29
6896,29
6928,29
6958,29
6989,29
7036,29
7067,29
7097,29
7145,29
7190,29
7237,29
7283,29
7331,29
7377,29
7424,29
7469,29
7517,29
7563,29
7608,29
7654,29
7699,30
7748,30
7784,30
7824,30
7871,30
7917,30
7963,30
8005,30
8056,30
8102,30
8149,30
8195,30
8241,30
8287,30
8334,30
8378,31
8415,31
8453,31
8486,32
8517,32
8549,33
8580,33
8620,33
8669,34
8709,34
8757,35
8809,35
8844,36
8876,36
8916,36
8970,36
9013,36
9064,36
9098,37
9131,37
9172,37
9218,37
9266,37
9306,38
9360,38
9404,38
9451,38
9500,38
9539,39
9585,39
9641,39
9689,39
9734,39
9782,39
9830,39
9875,39
9923,39
9968,39
10010,39
10062,39
10108,39
10154,39
10201,39
10248,39
10295,39
10341,39
10387,39
10433,39
10480,39
10527,39
10574,39
10621,39
10664,39
10715,39
10762,39
10808,39
10853,39
10900,39
10947,39
10997,38
11039,38
11087,38
11132,38
11179,38
11226,38
11272,38
11318,38
11363,38
11411,38
11457,38
11509,38
11555,38
11601,38
11634,38
11680,38
11727,38
11774,38
11819,38
11850,38
11880,38
11911,38
11944,38
11974,38
12022,38
12070,38
12101,38
12133,38
12195,38
12226,38
12257,38
12286,38
12318,38
12349,38
12380,38
12410,38
12442,38
12473,38
12519,38
12551,38
12581,38
12628,38
12659,38
12691,38
12722,38
12752,38
12785,38
12816,38
12846,38
12878,38
12910,38
12941,38
12972,38
13012,38
13064,38
13111,38
13156,38
13204,38
13251,38
13298,38
13345,38
13391,38
13438,38
13483,38
13530,38
13577,38
13624,38
13670,38
13716,38
13762,38
13810,38
13858,38
13903,38
13949,38
14002,38
14048,38
14095,38
14141,38
14187,38
14234,38
14281,38
14329,38
14374,38
14421,38
14469,38
14515,38
14562,38
14609,38
14656,38
14703,38
14749,38
14795,38
14843,38
14888,38
14935,38
14996,38
15058,38
15105,38
15151,38
15198,38
15245,38
15292,38
15340,38
15386,38
15432,38
15479,38
15523,38
15571,38
15619,38
15664,38
15710,38
15757,37
15803,37
15848,37
15896,37
15928,37
15974,37
16037,37
16068,37
16114,37
16162,37
16208,37
16255,38
16303,39
16353,40
16392,40
16432,41
16471,42
16502,42
16534,43
16566,44
16614,44
16661,45
16702,46
16740,46
16794,47
16834,47
16875,47
16924,47
16963,48
17011,48
17065,48
17112,48
17158,48
17205,48
17251,48
17297,48
17345,48
17392,48
17439,48
17486,48
17532,48
17579,48
17624,48
17665,48
17717,48
17760,48
17811,48
17857,48
17901,48
17947,48
17994,48
18056,48
18121,47
18167,47
18209,47
18276,47
18323,47
18370,47
18416,47
18464,47
18509,47
18555,47
18601,47
18647,47
18694,47
18741,47
18787,47
18840,47
18886,47
18933,47
18979,47
19040,47
19102,47
19148,47
19195,47
19242,47
19290,47
19335,47
19367,47
19398,47
19445,47
19494,47
19540,47
19602,47
19649,47
19695,47
19758,47
19804,47
19852,47
19898,47
19943,47
19976,47
20022,47
20068,47
20115,47
20145,47
20177,47
20224,47
20253,47
20286,47
20317,47
20348,47
20377,47
20410,47
20462,47
20505,47
20551,47
20598,48
20628,48
20674,48
20711,48
20749,49
20783,49
20813,49
20845,49
20875,49
20909,50
20965,50
21001,50
21043,51
21090,51
21138,51
21181,51
21226,51
21258,52
21306,52
21355,52
21402,52
21454,52
21501,53
21547,53
21586,53
21640,53
21688,53
21738,53
21778,53
21829,54
21877,54
21923,54
21970,54
22012,54
22065,54
22111,54
22157,54
22203,54
22251,54
22297,54
22343,54
22391,54
22438,54
22486,54
22530,54
22576,54
22622,54
22669,54
22715,54
22776,54
22824,54
22869,54
22915,54
22961,54
23002,54
23055,54
23100,54
23147,54
23194,54
23239,54
23284,54
23333,54
23380,54
23425,54
23473,54
23519,54
23567,54
23620,54
23666,54
23714,54
23759,54
23806,54
23853,54
23900,54
23947,54
23995,54
24042,54
24088,54
24137,54
24184,54
24231,54
24279,54
24324,54
24372,54
24412,55
24449,55
24491,55
24544,55
24589,56
24650,56
24697,56
24746,56
24792,56
24838,56
24885,56
24932,56
24979,56
25025,56
25072,56
25119,56
25164,56
25212,56
25260,56
25305,56
25350,56
25396,56
25427,56
25473,56
25520,56
25551,56
25597,57
25653,57
25689,57
25720,57
25751,57
25783,57
25829,57
25860,57
25892,57
25922,57
25955,57
26016,57
26052,57
26098,57
26130,57
26163,57
26208,57
26249,57
26300,57
26334,56
26378,56
26425,56
26471,56
26517,56
26565,56
26610,56
26658,56
26703,56
26750,56
26797,56
26842,56
26889,56
26934,56
26981,56
27029,56
27073,56
27119,56
27165,56
27213,56
27260,56
27308,56
27353,56
27399,56
27446,56
27492,56
27543,56
27583,56
27622,56
27670,56
27716,56
27762,56
27809,56
27855,56
27901,56
27948,56
27994,56
28056,56
28103,56
28150,56
28195,56
28243,56
28289,56
28336,56
28383,56
28429,56
28476,56
28522,56
28569,56
28602,56
28649,56
28694,56
28725,56
28757,56
28804,56
28836,56
28866,56
28912,56
28959,56
28991,56
29037,56
29067,56
29099,56
29144,56
29176,56
29208,56
29238,56
29270,56
29301,56
29333,56
29362,56
29392,56
29439,56
29500,56
29546,56
29609,56
29654,56
29700,56
29746,56
29792,56
29839,56
29886,56
29933,56
29978,56
30023,56
30070,56
30115,56
30167,56
30212,56
30261,56
30306,56
30353,56
30399,56
30446,56
30492,56
30539,56
30586,56
30617,56
30662,56
30694,56
30724,56
30755,56
30786,56
30818,56
30848,56
30880,56
30911,56
30942,56
30987,56
31035,56
31082,56
31128,56
31173,56
31219,56
31263,56
31310,56
31357,56
31404,56
31451,56
31495,56
31543,56
31603,56
31650,56
31697,56
31744,56
31788,56
31835,56
