Time (ms),Engagement (%)
34,0
57,0
104,0
151,0
200,0
246,0
293,0
341,0
387,0
434,0
481,1
528,1
575,1
619,1
667,2
708,2
747,2
794,2
841,2
887,3
933,3
980,4
1027,4
1073,4
1119,4
1165,4
1207,4
1243,5
1291,5
1337,5
1384,5
1441,6
1476,6
1519,6
1556,6
1600,7
1633,7
1681,7
1727,7
1773,7
1817,8
1868,8
1916,9
1960,9
2005,10
2045,10
2085,10
2132,11
2178,11
2209,11
2242,12
2288,12
2334,13
2382,13
2429,13
2475,14
2504,15
2554,15
2601,16
2648,16
2695,16
2742,16
2789,17
2836,17
2882,18
2929,18
2977,19
3024,19
3070,20
3118,20
3160,20
3207,21
3241,21
3296,22
3335,22
3381,22
3429,23
3477,23
3522,23
3566,23
3599,24
3647,25
3678,25
3726,25
3773,25
3821,26
3868,26
3915,26
3963,27
4010,27
4056,27
4102,27
4149,27
4192,28
4228,28
4275,28
4321,28
4368,28
4416,29
4464,29
4510,29
4557,29
4604,29
4652,29
4699,29
4747,30
4794,30
4840,30
4888,30
4934,30
4981,30
5028,30
5075,30
5122,30
5169,30
5217,30
5263,30
5311,30
5357,30
5405,30
5452,30
5499,30
5547,30
5594,30
5642,30
5689,30
5736,30
5784,30
5829,30
5875,30
5923,30
5969,30
6016,30
6063,30
6109,30
6157,30
6204,30
6253,30
6300,30
6332,30
6379,30
6410,30
6442,30
6505,30
6551,30
6582,30
6614,30
6663,30
6709,30
6741,30
6787,30
6833,30
6882,30
6929,30
6975,30
7022,30
7070,30
7116,30
7164,30
7211,30
7257,30
7284,30
7334,30
7382,30
7425,30
7438,30
7483,30
7530,30
7577,30
7625,30
7671,30
7717,30
7764,30
7811,30
7858,30
7905,30
7952,30
7999,30
8047,30
8094,30
8139,30
8186,30
8224,30
8272,30
8291,30
8337,30
8353,30
8392,30
8438,30
8485,30
8534,30
8581,30
8628,30
8675,30
8723,30
8769,30
8817,30
8864,30
8911,30
8958,30
9003,30
9050,30
9097,30
9142,30
9189,30
9236,30
9283,30
9329,30
9375,30
9423,30
