Time (ms),Engagement (%)
0,0
34,0
39,1
70,1
100,2
121,2
154,3
184,3
214,3
256,4
296,4
338,5
376,5
415,5
448,5
479,6
514,6
560,6
601,6
640,6
693,6
739,6
779,6
816,6
856,7
890,7
937,7
987,8
1024,8
1057,8
1089,8
1122,9
1152,9
1189,9
1234,10
1281,10
1329,11
1373,11
1417,11
1447,11
1480,12
1513,12
1560,12
1594,12
1642,13
1684,13
1731,13
1763,14
1808,14
1840,15
1872,15
1904,16
1955,16
1997,16
2025,17
2057,17
2090,17
2121,17
2168,17
2199,18
2231,18
2281,18
2324,18
2354,19
2387,19
2432,19
2462,20
2498,20
2543,21
2601,21
2634,21
2679,21
2726,21
2772,21
2818,21
2865,21
2911,21
2958,21
3005,21
3051,21
3098,21
3145,21
3193,21
3237,21
3284,21
3330,21
3370,22
3399,22
3439,23
3480,23
3535,24
3576,24
3624,24
3673,24
3720,24
3760,24
3792,24
3824,25
3874,25
3919,25
3968,25
4016,25
4061,25
4109,25
4155,25
4202,25
4249,25
4295,25
4338,25
4372,25
4419,25
4465,25
4512,25
4544,25
4575,25
4605,25
4652,25
4684,25
4715,25
4761,25
4793,25
4823,25
4853,25
4884,25
4916,25
4947,25
4979,25
5010,25
5040,25
5085,25
5119,25
5151,25
5184,25
5227,25
5273,25
5320,25
5351,25
5398,25
5446,25
5492,25
5537,25
5583,25
5631,25
5678,25
5724,25
5771,25
5816,25
5863,25
5909,25
5956,25
6001,25
6046,25
6093,25
6139,25
6187,25
6233,25
6280,25
6328,25
6376,25
6421,25
6468,25
6514,25
6562,25
6608,25
6655,25
6701,25
6749,25
6797,25
6842,25
6903,25
6937,26
6979,26
7011,26
7041,26
7073,26
7104,26
7136,26
7166,26
7198,26
7229,26
7260,26
7291,26
7336,26
7381,26
7428,26
7474,26
7520,26
7567,26
7613,26
7659,26
7721,26
7769,26
7816,26
7861,26
7906,26
7954,26
7999,26
8046,26
8092,26
8139,26
8184,26
8231,26
8279,26
8325,26
8371,26
8402,26
8432,26
8464,26
8495,26
8524,26
8556,26
8588,26
8619,26
8651,26
8682,26
8714,26
8745,26
8791,26
8822,26
8867,26
8914,26
8960,26
9006,26
9054,26
9100,26
9149,26
9196,26
9234,26
9281,26
9334,26
9381,26
9423,27
9476,27
9520,27
9569,27
9610,28
9662,28
9696,28
9741,28
9776,28
9818,28
9864,28
9909,28
9955,28
10001,28
10050,28
10096,28
10142,29
10189,29
10234,29
10282,29
10327,29
10376,29
10423,29
10467,29
10515,29
10562,29
10608,29
10656,29
10701,29
10750,29
10795,29
10840,29
10872,29
10918,29
10949,29
10979,29
11009,29
11040,29
11072,29
11117,29
11162,29
11208,29
11248,30
11296,30
11343,31
11394,31
11440,31
11487,31
11534,31
11582,31
11627,31
11676,31
11721,31
11768,31
11829,31
11875,31
11921,31
11967,31
12015,31
12062,31
12108,31
12155,31
12204,31
12250,31
12296,31
12342,31
12388,31
12435,31
12463,31
12509,31
12541,31
12572,31
12604,31
12649,31
12693,31
12740,31
12783,31
12834,31
12880,31
12926,31
12972,31
13018,31
13065,31
13111,31
13158,31
13204,31
13252,31
13297,31
13357,31
13404,31
13452,32
13513,32
13559,32
13620,32
13658,32
13696,32
13729,32
13792,32
13823,32
13853,32
13885,32
13915,32
13947,32
13978,32
14008,32
14055,32
14101,32
14147,32
14194,32
14241,32
14287,32
14334,32
14380,32
14426,32
14473,32
14520,32
14566,32
14612,32
