Time (ms),Engagement (%)
91,0
139,0
181,0
212,1
243,2
275,3
308,4
338,4
371,5
403,6
446,6
492,6
526,7
571,7
616,7
659,7
709,7
754,7
803,7
843,7
895,7
942,8
987,8
1036,8
1075,8
1128,8
1172,8
1219,8
1267,8
1313,8
1359,8
1406,8
1453,8
1499,8
1545,8
1591,8
1638,8
1685,8
1729,8
1776,8
1822,8
1870,8
1915,8
1961,9
1993,9
2025,9
2071,9
2118,9
2163,9
2195,9
2226,9
2256,9
2287,9
2318,9
2349,9
2378,9
2410,9
2448,9
2478,9
2511,9
2541,9
2573,9
2618,9
2649,9
2696,9
2741,9
2789,9
2836,9
2868,9
2900,9
2932,9
2962,9
2994,9
3025,9
3070,9
3117,9
3164,9
3210,9
3257,9
3304,9
3350,9
3398,9
3444,9
3489,9
3538,9
3582,9
3628,9
3674,9
3714,10
3768,10
3815,10
3861,10
3907,10
3954,10
4017,10
4064,10
4109,10
4155,10
4200,10
4242,11
4292,11
4338,11
4385,11
4445,11
4492,11
4539,11
4592,11
4638,11
4683,12
4731,12
4792,12
4840,12
4894,12
4931,12
4962,12
4993,12
5040,12
5087,12
5133,12
5177,12
5225,12
5271,12
5317,12
5355,12
5425,13
5468,13
5517,13
5562,13
5609,13
5656,13
5701,13
5749,13
5796,13
5841,13
5888,13
5934,13
5995,13
6042,13
6089,13
6135,13
6182,13
6228,13
6274,13
6306,13
6352,13
6400,13
6446,13
6493,13
6539,13
6570,13
6616,13
6648,13
6678,13
6709,13
6757,13
6788,13
6818,13
6850,13
6879,13
6911,13
6941,13
6982,13
7033,13
7080,13
7125,13
7166,13
7218,13
7265,14
7301,14
7341,14
7395,14
7436,15
7487,15
7526,15
7563,15
7611,15
7667,16
7699,16
7749,16
7797,16
7843,16
7892,17
7933,17
7963,17
7998,17
8045,17
8106,17
8149,17
8183,17
8213,17
8244,17
8290,17
8338,18
8383,18
8429,18
8477,18
8523,18
8567,18
8613,18
8660,18
8700,18
8748,19
8798,19
8838,19
8869,19
8908,19
8955,19
9001,19
9049,19
9094,19
9140,19
9180,19
9232,19
9296,20
9342,20
9388,20
9433,20
9495,20
9528,20
9573,20
9621,20
9666,20
9712,20
9744,20
9789,20
9820,20
9868,20
9898,20
9930,20
9978,20
10009,20
10071,20
10101,20
10132,20
10164,20
10211,20
10243,20
10272,20
10319,20
10363,20
10411,20
10456,20
10504,20
10550,20
10595,20
10642,20
10687,20
10734,20
10779,20
10826,20
10880,20
10925,20
10973,20
11018,20
11065,20
11111,20
11157,20
11204,20
11249,20
11296,20
11343,20
11389,20
11435,20
11481,20
11529,20
11576,20
11622,20
11667,20
11699,20
11746,20
11792,20
11839,20
11869,20
11900,20
11947,20
11992,20
12039,20
12070,20
12100,20
12131,20
12164,20
12195,20
12224,20
12256,20
12288,20
12334,20
12365,20
12396,20
12427,20
12459,20
12489,20
12522,20
12554,20
12583,20
12629,20
12676,20
12722,20
12760,20
12806,21
12854,21
12903,22
12954,22
13000,22
13045,22
13100,22
13145,22
13192,22
13239,22
13285,22
13333,22
13378,22
13424,22
13472,22
13518,22
13565,22
13603,23
13643,23
13685,23
13735,23
13782,23
13828,23
13875,23
13922,23
13969,23
14033,23
14078,23
14126,23
14173,23
14219,23
14268,23
14313,23
14360,23
14406,23
14452,23
14498,23
14545,23
14585,22
14622,22
14669,22
14716,22
14762,22
14805,22
14870,21
14917,21
14947,21
14995,21
15041,21
15086,21
15117,21
15161,21
15194,20
15225,20
15256,20
15303,20
15350,20
15395,20
15442,20
15488,20
15535,20
15582,20
15628,20
15674,20
15719,20
15765,20
15817,20
15862,20
15909,20
15956,20
16003,20
16049,20
16095,20
16142,20
16190,20
16237,20
16285,20
16331,20
16377,20
16424,20
16471,20
16517,20
16563,20
16610,20
16656,20
16703,20
16751,20
16796,20
16844,20
16889,20
16935,20
16981,20
17027,20
17073,20
17120,20
17167,20
17212,20
17258,20
17306,20
17352,20
17399,20
17446,20
17492,20
17538,20
17584,20
17638,20
17684,20
17732,20
17778,20
17825,20
17872,20
17917,20
17965,20
18027,20
18074,20
18105,20
18138,20
18168,20
18214,20
18244,20
18275,20
18305,20
18339,20
18370,20
18400,20
18431,20
18478,20
18523,20
18570,20
18617,20
18664,20
18709,20
18756,20
18804,20
18849,20
18896,20
18943,20
18983,20
19035,20
19080,20
19127,20
19174,20
19211,21
19250,21
19297,21
19342,21
19388,21
19435,21
19482,22
19529,22
19568,22
19606,22
19653,22
19699,22
19744,22
19790,22
19838,22
19883,22
19929,22
19977,22
20029,22
20076,22
20122,22
20168,22
20199,22
20246,22
20291,22
20324,22
20355,22
20385,22
20417,22
20449,22
20494,22
20526,22
20558,22
20587,22
20619,22
20651,22
20697,21
20740,21
20790,21
20836,21
20868,21
20900,21
20945,21
20978,21
21023,21
21069,21
21117,21
21162,21
21209,21
21255,21
21302,21
21348,21
21394,21
21442,21
21490,21
21538,21
21582,21
21628,21
21675,21
21721,20
21782,20
21829,20
21876,20
21923,20
21971,20
22018,20
22078,20
22126,20
22172,20
22220,20
22267,20
22313,20
22364,20
22410,20
22457,20
22503,20
22551,20
22597,20
22643,20
22683,20
22732,21
22783,21
22831,21
22877,21
22923,21
22968,21
23014,21
23062,21
23109,21
23152,21
23199,21
23244,21
23278,21
23325,21
23371,21
23403,21
23447,21
23494,21
23527,21
23557,21
23587,21
23618,21
23649,21
23680,21
23728,21
23774,21
23820,21
23867,21
23897,21
23928,21
23962,21
24022,21
24053,21
24084,21
24130,21
24162,21
24193,21
24225,21
24256,21
24286,21
24332,21
24376,21
24423,21
24470,21
24515,21
24563,21
24609,21
24656,21
24701,21
24756,21
24802,21
24846,21
24893,21
24939,21
24986,21
25031,21
25078,21
25124,21
25170,21
25217,21
25263,21
25310,21
25357,21
25404,21
25450,21
25497,21
25528,21
25574,21
25621,21
25664,21
25727,21
25774,21
25820,21
25881,21
25928,21
25973,21
26020,21
26066,21
26113,21
26160,21
26206,21
26251,21
26297,21
26342,21
26390,21
26435,21
26489,21
26534,21
26582,21
26620,21
26658,21
26706,21
26752,21
26799,21
26846,21
26892,21
26938,21
26980,21
27015,21
27076,21
27124,21
27171,21
27217,21
27264,21
27309,21
27356,21
27403,21
27450,21
27496,21
27543,21
27588,21
27634,21
27681,21
27713,21
27759,21
27791,21
27837,21
27899,21
27946,21
28009,21
28055,21
28088,21
28134,21
28179,21
28211,21
28241,21
28271,21
28302,21
28333,21
28364,21
28396,21
28428,21
28460,21
28490,21
28552,21
28583,21
28630,21
28664,21
28722,21
28759,21
28806,21
28856,21
28926,21
28958,22
29005,22
29060,22
29107,22
29156,22
29192,22
29234,22
29275,22
29310,22
29365,22
29405,22
29459,22
29505,22
29552,22
29598,22
29644,22
29691,22
29736,22
29784,22
29830,22
29876,22
29923,22
29971,22
30018,22
30063,22
30109,22
30156,22
30196,22
30234,22
30276,22
30282,22
30313,22
30361,22
30409,22
30453,22
30502,22
30548,22
30593,22
30640,22
30686,22
30732,22
30764,22
30808,22
30840,22
30873,22
30917,23
30966,24
31021,25
31062,25
31116,26
31151,26
31190,26
31229,26
31262,27
31311,27
31354,28
31388,28
31435,29
31486,29
31532,30
31584,30
31632,30
31676,30
31723,30
31771,30
31817,30
31864,30
31910,30
31955,30
32002,30
32049,30
32096,30
32140,30
32187,30
32232,30
32279,30
32312,29
32359,29
32409,29
32455,28
32505,28
32544,28
32577,27
32623,27
32654,27
32705,27
32767,27
32829,26
32881,26
32922,26
32970,26
33014,26
33048,25
33090,25
33136,25
33185,25
33231,25
33272,25
33322,25
33369,25
33406,25
33463,25
33510,25
33557,25
33603,25
33650,25
33687,24
33742,24
33782,24
33830,24
33881,23
33927,23
33966,23
34004,23
34052,23
34097,23
34144,23
34204,23
34251,23
34298,23
34345,23
34391,23
34437,23
34484,23
34531,23
34576,23
34622,23
34669,23
34716,23
34761,23
34807,23
34854,23
34899,23
34931,23
34963,23
35016,23
35046,23
35079,23
35124,23
35171,23
35204,23
35249,23
35297,23
35327,23
35358,23
35390,23
35421,23
35451,23
35482,23
35512,23
35543,23
35590,23
35637,23
35683,23
35730,23
35776,23
35824,23
35872,23
35919,23
35951,23
35983,23
36016,23
36063,23
36121,23
36166,23
36213,23
36259,23
36303,23
36350,23
36395,23
36442,23
36490,23
36537,23
36582,23
36627,23
36675,23
36719,23
36780,23
36827,23
36873,23
36919,24
36966,24
37011,24
37058,24
37103,24
37149,24
37182,24
37227,24
37274,24
37305,24
37335,24
37366,24
37405,24
37434,24
37465,24
37496,24
37527,24
37558,24
37622,24
37667,24
37713,24
37759,24
37806,24
37852,24
37900,24
37946,24
37993,24
38039,24
38086,24
38133,24
38169,24
38209,24
38257,24
38304,24
38351,24
38397,24
38443,24
38491,24
38537,24
38585,24
38630,24
38677,24
38725,24
38772,24
38819,24
38867,24
38914,24
38960,24
39008,24
39055,24
39101,24
39148,24
39195,24
39241,24
39282,24
39334,24
39380,24
39426,24
39474,24
39519,24
39566,24
39611,24
39657,24
39705,24
39750,24
39797,24
39844,24
39891,24
39936,24
39983,24
40045,25
40090,25
40137,25
40183,25
40235,25
40281,25
40321,25
40352,25
40383,25
40420,25
40467,25
40498,25
40529,25
40561,25
40592,25
40623,25
40654,25
40686,25
40716,25
40747,25
40778,25
40811,25
40843,25
40872,25
40904,25
40935,25
40965,25
41011,25
41057,25
41104,25
41151,25
41196,25
41239,25
41286,24
41325,24
41358,24
41412,24
41459,24
41506,24
41553,24
41599,24
41645,24
41692,24
41741,24
41787,24
41834,24
41880,24
41926,24
41973,24
42018,24
42065,24
42118,24
42165,24
42212,24
42257,24
42305,24
42352,24
42398,24
42445,24
42490,24
42540,24
42587,24
42633,24
42680,24
42727,24
42773,24
42821,24
42866,24
42913,24
42958,24
43005,24
43051,24
43098,24
