Time (ms),Engagement (%)
0,0
246,0
264,0
313,0
360,0
406,0
453,0
499,0
546,0
592,0
641,0
686,0
733,0
780,0
826,0
872,0
913,1
953,1
992,1
1028,1
1074,1
1119,1
1151,1
1184,1
1230,1
1292,2
1335,2
1366,2
1399,2
1433,3
1487,3
1527,3
1575,3
1621,3
1663,3
1714,3
1760,3
1792,3
1838,4
1885,4
1921,4
1961,4
1992,4
2023,4
2053,4
2089,4
2137,5
2184,5
2227,5
2265,5
2303,5
2350,6
2390,6
2439,6
2487,6
2536,6
2582,7
2627,7
2671,7
2719,7
2768,7
2808,8
2856,8
2904,8
2950,9
2991,10
3024,10
3055,10
3094,10
3141,10
3187,10
3227,10
3265,10
3312,10
3359,10
3406,10
3453,10
3501,10
3546,10
3592,10
3639,10
3681,10
3727,11
3775,11
3827,11
3872,11
3920,11
3968,12
4011,12
4062,12
4123,12
4167,12
4216,13
4264,13
4311,13
4357,13
4404,13
4448,13
4496,13
4546,14
4592,14
4639,14
4680,14
4731,14
4776,14
4824,14
4871,14
4916,14
4963,14
5010,14
5056,14
5102,14
5133,14
5165,14
5212,14
5258,14
5304,14
5338,14
5383,14
5430,14
5462,14
5492,14
5523,14
5554,14
5586,14
5616,14
5647,14
5679,14
5710,14
5740,14
5786,14
5833,14
5880,14
5926,14
5973,14
6021,14
6066,14
6112,14
6160,14
6199,15
6249,15
6290,15
6320,16
6351,16
6400,16
6454,16
6500,16
6537,17
6577,17
6624,17
6672,17
6733,17
6776,17
6826,17
6873,17
6920,17
6959,17
6993,17
7044,18
7106,18
7152,18
7199,18
7246,18
7302,19
7336,19
7368,19
7407,19
7450,19
7510,19
7573,19
7620,19
7669,20
7715,20
7761,20
7807,20
7854,20
7901,20
7945,20
7978,20
8025,20
8073,20
8118,20
8165,20
8195,20
8226,20
8257,20
8288,20
8319,20
8351,20
8382,20
8415,20
8446,20
8493,20
8539,20
8570,20
8602,20
8648,20
8680,20
8743,20
8790,20
8821,20
8867,20
8897,20
8928,20
8974,20
9034,20
9082,20
9128,20
9175,20
9222,20
9269,20
9317,20
9363,20
9411,20
9458,20
9504,20
9551,20
9597,20
9644,20
9691,20
9733,20
9784,20
9831,20
9876,20
9923,20
9967,20
10015,20
10062,20
10108,20
10154,20
10202,20
10247,20
10294,20
10343,20
10390,20
10436,20
10484,20
10531,20
10577,20
10624,20
10670,20
10733,20
10795,20
10843,20
10890,20
10936,20
10983,20
11030,20
11077,20
11122,20
11170,20
11219,20
11263,20
11310,20
11357,20
11405,20
11451,20
11497,20
11544,20
11590,20
11636,20
11682,20
11729,20
11777,20
11822,20
11869,20
11916,20
11962,20
12010,20
12058,20
12104,20
12152,20
12197,20
12244,20
12275,20
12321,20
12369,20
12399,20
12431,20
12477,20
12508,20
12538,20
12570,20
12600,20
12648,20
12679,20
12711,20
12742,20
12788,20
12820,20
12850,20
12896,20
12928,20
12974,20
13021,20
13067,20
13114,20
13162,20
13208,20
13255,20
13288,20
13320,20
13364,20
13396,20
13443,20
13489,20
13537,20
13582,20
13628,20
13675,20
13721,20
13764,20
13815,20
13863,20
13910,20
13956,20
14003,20
14050,20
14096,20
14144,20
14190,20
14238,20
14284,20
14331,20
14377,20
14425,20
14472,20
14518,20
14566,20
14612,20
14659,20
14706,20
14752,20
14798,20
14844,20
14892,20
14938,20
14984,20
15032,20
15079,20
15124,20
15172,20
15218,20
15265,20
15312,20
15360,20
15407,20
15453,20
15499,20
15547,20
15591,20
15638,20
15686,20
15733,20
15780,20
15826,20
15873,20
15919,20
15965,20
16012,20
16059,20
16108,20
16153,20
16199,20
16248,20
16293,20
16341,20
16389,20
16435,20
16482,20
16528,20
16575,20
16622,20
16683,20
16729,20
16775,20
16823,20
16870,20
16916,20
16963,20
17010,20
17057,20
17103,20
17150,20
17181,20
17227,20
17275,20
17321,20
17367,20
17398,20
17428,20
17461,20
17508,20
17538,20
17583,20
17630,20
17677,20
17724,20
17763,20
17816,20
17863,20
17910,20
17957,20
18003,20
18040,20
18095,21
18136,21
18190,21
18236,21
18279,21
18329,22
18375,22
18420,22
18467,22
18514,22
18560,22
18610,22
18656,22
18703,22
18750,22
18795,22
18840,22
18888,22
18937,22
18982,22
19028,22
19075,22
19135,22
19184,22
19228,23
19276,23
19321,23
19353,23
19400,23
19449,23
19495,23
19555,23
19602,23
19632,23
19663,23
19695,23
19726,23
19772,23
19810,24
19864,24
19897,24
19944,24
19982,24
20034,24
20082,24
20129,24
20175,24
20221,24
20268,24
20315,24
20363,24
20409,24
20455,24
20502,24
20549,24
20597,24
20644,24
20689,24
20735,24
20783,24
20831,24
20877,24
20924,24
20960,24
21002,24
21048,24
21111,24
21157,24
21204,24
21249,24
21312,24
21358,24
21404,24
21451,24
21498,24
21546,24
21591,24
21638,24
21685,24
21731,24
21794,24
21839,24
21886,24
21933,24
21981,24
22026,24
22073,24
22121,24
22181,24
22213,24
22260,24
22306,24
22360,25
22399,25
22448,25
22494,25
22541,25
22588,25
22619,25
22667,25
22713,25
22775,25
22821,25
22852,25
22882,25
22915,25
22963,25
23009,25
23055,25
23086,25
23117,25
23164,25
23196,25
23226,25
23257,25
23287,25
23319,25
23365,25
23398,25
23429,25
23460,25
23492,25
23540,25
23586,25
23617,25
23649,25
23680,25
23709,25
23756,25
23803,25
23849,25
23895,25
23941,25
23989,25
