Time (ms),Engagement (%)
33,0
79,0
112,1
124,2
174,2
218,3
259,3
292,3
328,4
360,5
400,5
440,6
472,6
519,7
570,8
608,8
642,8
689,9
721,9
752,9
800,10
847,11
890,11
938,11
970,11
1031,11
1063,11
1096,12
1144,12
1185,13
1223,13
1265,14
1295,14
1340,14
1375,14
1416,14
1463,14
1510,14
1557,14
1603,14
1648,14
1687,15
1726,15
1772,15
1818,15
1864,15
1909,15
1947,15
1978,16
2016,16
2055,16
2101,16
2146,16
2194,16
2242,16
2282,17
2313,17
2351,17
2399,17
2444,17
2490,17
2536,17
2583,17
2630,17
2674,17
2705,17
2752,17
2800,17
2846,17
2892,17
2923,17
2954,17
3000,17
3049,17
3108,17
3141,17
3188,17
3220,17
3266,17
3298,17
3343,17
3389,17
3435,17
3467,17
3499,17
3530,17
3561,17
3592,17
3623,17
3654,17
3686,17
3717,17
3765,17
3796,17
3828,17
3890,18
3920,18
3966,18
3998,18
4027,18
4070,18
4122,18
4154,18
4185,18
4216,18
4247,18
4277,18
4308,18
4340,18
4372,18
4403,18
4434,18
4464,18
4495,18
4542,18
4575,18
4606,18
4638,18
4669,18
4716,18
4762,18
4812,18
4855,19
4888,19
4918,19
4947,19
4981,19
5036,19
5072,19
5104,19
5139,19
5170,19
5201,19
5233,19
5272,19
5320,19
5373,19
5405,19
5436,19
5483,20
5514,20
5545,20
5592,20
5639,20
5685,20
5731,20
5778,20
5823,20
5873,20
5920,20
5965,20
6010,20
6057,20
6104,20
6151,20
6196,20
6242,20
6288,20
6335,20
6381,20
6429,20
6475,20
6520,20
6567,20
6613,20
6659,20
6707,20
6752,20
6800,20
6845,20
6891,20
6938,20
6984,20
7033,20
7079,20
7125,20
7172,20
7220,20
7266,20
7312,20
7358,20
7405,20
7458,20
7505,20
7550,20
7597,20
7645,20
7691,20
7738,20
7783,20
7829,20
7875,20
7906,20
7937,20
7970,20
8001,20
8032,20
8062,20
8092,20
8123,20
8170,20
8215,20
8261,20
8308,20
8345,20
8393,21
8440,22
8482,23
8520,23
8568,24
8607,25
8639,26
8670,26
8724,27
8771,28
8814,28
8856,29
8895,29
8942,30
8982,30
9014,30
9064,31
9111,31
9156,32
9199,32
9239,32
9280,33
9326,33
9374,33
9423,33
9477,34
9517,34
9577,34
9623,34
9670,34
9717,34
9762,34
9794,34
9841,34
9887,34
9934,34
9963,34
9995,34
10047,34
10078,34
10109,34
10157,34
10188,34
10218,34
10250,34
10297,34
10328,34
10376,34
10406,34
10437,34
10468,34
10498,34
10529,34
10575,34
10623,34
10670,34
10715,34
10763,34
10810,34
10857,34
10897,34
10936,35
10982,35
11026,35
11065,35
11121,35
11166,35
11214,35
11260,35
11307,35
11351,35
11399,35
11446,35
11491,35
11540,35
11585,35
11632,35
11679,35
11727,35
11772,35
11818,35
11865,35
11911,35
11959,35
12006,35
12050,35
12098,35
12144,35
12191,35
12237,35
12282,35
12330,35
12376,35
12421,35
12476,35
12522,35
12569,35
12616,35
12662,35
12709,35
12757,35
12803,35
12850,35
12895,35
12943,35
12988,35
13036,35
13083,35
13129,35
13177,35
13223,35
13270,35
13317,35
13362,35
13410,35
13456,35
13503,35
13550,35
13598,35
13645,35
13691,35
13737,35
13783,35
13829,35
13874,35
13923,35
13969,35
14032,35
14078,35
14124,35
14172,35
14217,35
14248,35
14277,35
14324,35
14356,35
14387,35
14434,35
14480,35
14510,35
14557,35
14590,35
14637,35
14682,35
14729,35
14778,35
14827,35
14872,34
14919,34
14966,34
15012,34
15061,34
15107,34
15154,34
15200,34
15246,34
15294,34
15340,34
15387,34
15433,34
15478,34
15525,34
15571,34
15620,34
15666,34
15711,34
15758,34
15803,34
15850,34
15897,34
15944,34
15990,34
16036,34
16083,34
16130,34
16176,34
16221,34
16267,34
16316,34
16361,34
16408,34
16454,34
16500,34
16547,34
16598,34
16645,34
16708,34
16756,34
16802,34
16848,34
16896,34
16942,34
17004,34
17049,34
17098,34
17146,34
17192,34
17240,34
17287,34
17334,34
17381,34
17423,34
17471,35
17518,36
17566,37
17606,37
17638,37
17688,37
17735,37
17783,38
17843,38
17896,38
17935,38
17965,39
18015,39
18069,40
18117,40
18156,41
18198,41
18231,42
18276,42
18317,43
18359,43
18401,43
18448,43
18478,43
18524,43
18570,43
18622,43
18665,43
18706,43
18763,42
18809,42
18849,41
18902,41
18936,41
18976,40
19024,40
19073,40
19113,40
19167,40
19215,40
19260,40
19308,40
19352,40
19394,40
19449,40
19489,41
19537,41
19586,41
19638,41
19680,41
19729,41
19780,41
19826,41
19872,41
19912,41
19952,41
20012,41
20053,41
20105,40
20144,40
20198,40
20244,40
20282,40
20338,40
20385,40
20432,40
20479,40
20526,40
20572,40
20617,40
20664,40
20710,40
20758,40
20804,40
20850,40
20898,40
20946,40
20992,40
21038,40
21084,40
21132,40
21179,40
21223,40
21271,40
21317,40
21363,40
21411,40
21457,40
21508,40
21555,40
21602,40
21650,40
21695,40
21742,40
21788,40
21836,40
21883,40
21930,40
21978,40
22025,40
22071,40
22118,40
22162,40
22209,40
22253,40
22301,40
22345,40
22392,40
22438,40
22486,40
22533,40
22578,40
22627,40
22672,40
22718,40
22765,40
22810,40
22857,40
22889,40
22936,40
22981,40
23012,40
23075,40
23120,40
23152,40
23198,40
23231,40
23277,40
23323,40
23372,40
23422,40
23470,40
23501,40
23546,40
23577,40
23609,40
23638,40
23670,40
23702,40
23734,40
23765,40
23796,40
23841,40
23887,40
23935,40
23980,40
24027,40
24069,40
24122,40
24167,40
24213,40
24261,40
24307,40
24354,40
24400,40
24461,40
24509,40
24554,40
24603,40
24664,40
24711,40
24757,40
24805,40
24852,40
24898,40
24945,40
24991,40
25037,40
25083,40
25130,40
25177,40
25223,40
25273,39
25316,39
25363,39
25410,39
25457,39
25503,39
25550,39
25597,39
25642,39
25690,39
25736,39
25783,39
25829,39
25874,39
25921,39
25968,39
26014,39
26078,39
26126,39
26172,39
26219,39
26268,39
26312,39
26360,39
26406,39
26453,39
26500,39
26545,39
26592,39
26643,39
26691,39
26739,39
26785,39
26832,39
26879,39
26927,39
26974,39
27019,39
27065,40
27112,40
27155,41
27189,41
27243,42
27290,43
27328,44
27360,44
27407,45
27454,46
27498,46
27534,46
27587,47
27625,47
27673,47
27703,47
27750,47
27796,47
27826,47
27880,47
27919,46
27958,46
28000,45
28046,45
28094,44
28153,44
28199,44
28231,44
28278,44
28309,44
28356,44
28402,44
28432,44
28463,44
28508,44
28547,44
28602,44
28641,45
28701,45
28747,45
28794,45
28832,45
28887,45
28920,45
28964,45
29010,45
29059,45
29100,45
29151,45
29198,45
29243,45
29291,45
29339,45
29387,45
29426,45
29482,45
29560,45
29593,44
29650,44
29697,44
29743,44
29791,44
29837,44
29883,44
29930,44
29977,44
30024,44
30068,44
30109,44
30178,44
30224,43
30270,43
30317,43
30365,43
30409,43
30457,43
30503,43
30549,43
30595,43
30640,43
30688,43
30735,43
30781,43
30827,43
30873,43
30918,43
30971,43
31018,43
31063,43
31126,43
31172,43
31203,43
31233,43
31263,43
31311,43
31356,43
31402,43
31449,43
31496,43
31544,43
31590,43
31636,43
31683,43
31729,43
31778,43
31824,43
31872,43
31920,43
31964,43
32012,43
32059,43
32104,43
32152,43
32199,43
32245,43
32291,43
32337,43
32383,43
32430,43
32478,43
32524,43
32571,43
32619,43
32664,43
32711,43
32759,43
32806,43
32852,43
32898,43
32969,43
33002,43
33032,43
33051,43
33095,43
33127,43
33159,43
33204,43
33222,43
33264,43
33311,43
33357,43
33404,43
33450,43
33496,43
33543,43
33573,43
33619,43
33664,43
33710,43
33763,43
33814,44
33854,45
33902,46
33950,48
34005,50
34039,51
34093,52
34136,53
34190,53
34235,53
34281,53
34328,53
34373,52
34426,51
34467,50
34514,50
34561,49
34617,49
34661,48
34706,48
34753,47
34801,46
34850,46
34891,45
34938,45
34987,45
35026,45
35081,44
35128,44
35175,44
35220,44
35267,44
35315,44
35361,44
35409,44
35456,44
35502,44
35549,44
35595,44
35642,44
35688,44
35733,44
35779,44
35825,44
35870,44
35917,44
35965,44
36010,44
36057,44
36087,44
36118,44
36149,44
36196,44
36227,44
36258,44
36305,44
36336,44
36368,44
36400,44
36447,44
36477,44
36524,44
36571,44
36618,44
36664,44
36712,44
36757,44
36803,44
36840,44
36885,44
36933,44
36979,44
37026,44
37073,44
37120,44
37168,44
37200,44
37230,44
37262,44
37309,44
37341,44
37371,44
37419,44
37468,44
37513,44
37543,44
37574,44
37620,44
37667,44
37712,44
37760,44
37805,44
37852,44
37897,44
37944,44
37989,44
38036,44
38083,44
38129,44
38170,44
38222,44
38268,44
38314,44
38360,44
38406,44
38453,44
38501,44
38547,44
38594,44
38639,44
38686,44
38732,44
38778,44
38825,44
38871,44
38902,44
38935,44
38981,44
39028,44
39076,44
39121,44
39184,44
39215,44
39260,44
39292,44
39323,44
39369,44
39401,44
39432,44
39476,44
39523,44
39568,44
39616,44
39661,44
39707,44
39759,44
39807,44
39854,44
39900,44
39948,44
39995,44
40041,44
40087,44
40133,44
40175,44
40216,44
40264,43
40321,43
40367,43
40414,43
40462,43
40509,43
40556,43
40602,43
40647,43
40694,43
40739,43
40786,43
40847,43
40893,43
40939,43
40984,43
41032,43
41078,43
41125,43
41170,43
41218,43
41263,43
41310,43
41357,43
41403,43
41466,43
41513,43
41566,43
41613,43
41660,43
41707,43
41755,43
41800,43
41847,43
41894,43
41940,43
41989,43
42034,43
42081,43
42127,43
42174,43
42222,43
42267,43
42315,43
42361,43
42407,43
42454,43
42500,43
42547,43
42594,43
42640,43
42688,43
42733,43
42792,42
42826,42
42874,42
42936,42
42985,42
43027,42
43074,42
43105,42
43135,42
43166,42
43215,42
43245,42
43275,42
43305,42
43339,42
43367,42
43398,42
43444,42
43491,42
43538,42
43583,42
43629,42
43675,42
43722,42
43769,42
43815,42
43869,42
43916,42
43961,42
44009,42
44054,42
44100,42
44147,42
44187,42
44241,42
44287,42
44333,42
44379,42
44426,42
44473,42
44519,42
44568,42
44614,42
44660,42
44706,42
44753,42
44800,42
44847,42
44894,42
44942,42
44987,42
45035,42
45081,42
45128,42
45176,42
45222,42
45269,42
45315,42
45361,42
45409,42
45455,42
45501,42
45547,42
45594,42
45642,42
45688,42
45734,42
45774,42
45812,42
45858,42
45906,42
45952,42
45997,42
46043,42
46090,42
46138,42
46190,42
46237,42
46285,42
46329,42
46376,42
46421,42
46469,42
46517,42
46564,42
46611,43
46657,43
46703,43
46765,43
46829,43
46875,43
46921,43
46968,43
47013,43
47061,43
47107,43
47155,43
47202,43
47248,43
47295,44
47341,44
47387,44
47434,44
47465,44
47510,45
47543,46
47590,46
47635,47
47670,47
47712,48
47766,49
47813,49
47852,50
47889,50
47933,51
47983,51
48032,51
48071,52
48102,52
48143,52
48189,52
48231,53
48277,53
48325,53
48381,53
48427,53
48463,54
48519,54
48565,54
48612,54
48658,54
48710,54
48757,54
48801,54
48852,54
48897,54
48944,54
48987,54
49035,55
49085,55
49133,55
49180,55
49217,55
49274,55
49322,55
49369,56
49416,56
49465,56
49510,56
49556,56
49602,56
49641,56
49709,57
49756,57
49802,57
49850,57
49896,57
49944,57
49989,57
50036,57
50083,57
50129,57
50175,57
50215,57
50261,57
50308,56
50356,56
50403,55
50451,55
50499,55
50541,54
50594,54
50647,54
50693,54
50740,54
50784,54
50825,54
50859,54
50913,53
50958,53
51003,53
51050,53
51113,52
51155,52
51223,52
51266,52
51332,52
51380,51
51426,51
51472,51
51517,51
51563,51
51606,51
51657,51
51705,51
51751,51
51798,51
51841,51
51890,50
51936,50
51982,50
52030,50
52089,50
52135,50
52166,50
52229,50
52259,50
52291,50
52342,50
52384,50
52423,49
52463,49
52509,49
52556,49
52591,49
52649,49
52688,49
52726,49
52757,49
52804,49
52849,49
52894,49
52940,49
52987,48
53033,48
53080,48
53127,48
53173,48
53221,48
53267,48
53320,48
53367,48
53412,48
53460,48
53506,48
53552,48
53595,48
53644,48
53692,48
53736,47
53785,47
53827,47
53878,47
53938,47
53986,47
54034,47
54080,47
54126,47
54173,47
54235,47
54282,47
54329,46
54370,46
54406,46
54449,46
54484,46
54528,46
54575,46
54636,46
54684,46
54717,46
54763,46
54808,46
54855,46
54902,46
54950,46
54995,46
55042,46
55090,46
55135,46
55183,46
55243,46
55289,46
55320,46
55351,46
55382,46
55428,45
55459,45
55499,45
55550,45
55604,45
55650,45
55697,45
55745,45
55792,45
55837,45
55870,45
55903,45
55936,45
55967,45
56013,45
56044,45
56074,45
56105,45
56137,45
56169,45
56199,45
56246,45
56276,45
56306,45
56337,45
56369,45
56401,45
56445,45
56492,45
56539,45
56585,45
56633,45
56679,45
56726,45
56771,45
56818,45
56865,45
56910,45
56957,45
57003,45
57050,45
57095,45
57143,45
57190,45
57235,45
57284,45
57329,45
57376,45
57422,45
57468,45
57516,45
57562,45
57609,45
57655,45
57701,45
57747,45
57794,45
57840,45
57886,45
57940,45
57987,45
58032,45
58078,45
58174,45
58217,45
58269,45
58316,45
58362,45
58409,45
58455,45
58501,45
58549,45
58596,45
58644,45
58690,45
58736,45
58783,45
58829,45
58875,45
58920,45
58968,45
59013,45
59060,45
59105,45
59153,45
59199,45
59245,45
59291,45
59337,45
59386,45
59430,45
59477,45
59525,45
59571,45
59618,45
59664,45
59711,45
59757,45
59804,45
59858,45
59903,45
59951,45
59998,45
60028,45
60075,45
60123,45
60152,45
60184,45
60216,45
60262,45
60308,45
60356,45
60386,45
60447,45
60509,45
60554,45
60599,45
60647,45
60693,45
60740,45
60786,45
60831,45
60878,45
60939,45
60986,45
61031,45
61078,45
61125,45
61171,45
61219,45
61265,45
61312,45
61358,45
61405,45
61458,45
61503,45
61550,45
61597,45
61644,45
61690,45
61737,45
61784,45
61830,45
61878,45
61925,45
61971,45
62018,45
62064,45
62111,45
62158,45
62204,45
62245,45
62281,45
62327,45
62373,45
62420,45
62467,45
62514,45
62561,45
