Time (ms),Engagement (%)
82,0
128,0
154,0
176,0
223,1
272,1
313,1
360,1
392,2
426,2
471,3
515,3
545,4
575,4
608,4
640,5
689,5
735,6
783,7
825,7
863,9
903,10
935,11
967,12
1000,13
1048,14
1095,15
1144,16
1192,18
1234,19
1263,20
1295,21
1351,22
1392,23
1440,25
1488,26
1542,26
1584,27
1626,28
1674,28
1728,29
1767,29
1818,30
1863,31
1903,32
1937,32
1983,32
2015,33
2063,33
2120,33
2160,34
2201,34
2240,34
2279,35
2312,35
2343,35
2397,35
2445,35
2491,35
2537,35
2584,35
2630,35
2677,35
2723,35
2787,35
2834,35
2879,35
2928,35
2969,35
3006,35
3052,35
3098,35
3145,36
3192,36
3238,36
3281,37
3332,37
3380,37
3427,37
3470,37
3513,38
3552,38
3592,38
3629,38
3677,38
3723,38
3770,38
3817,38
3865,38
3911,38
3957,38
4003,38
4050,38
4097,38
4145,38
4192,38
4238,38
4286,38
4333,38
4379,38
4428,38
4473,38
4520,38
4566,38
4613,38
4659,38
4706,38
4754,38
4799,38
4847,38
4893,38
4938,38
4986,38
5033,38
5096,38
5136,38
5172,38
5220,37
5266,37
5313,37
5359,37
5407,37
5469,37
5521,36
5564,36
5609,36
5654,36
5686,36
5732,36
5785,36
5826,36
5858,36
5889,35
5919,35
5953,35
6001,35
6059,35
6092,35
6122,35
6154,35
6185,35
6231,35
6278,35
6326,35
6371,35
6408,35
6455,34
6497,34
6541,33
6589,33
6635,33
6682,33
6728,33
6777,33
6824,33
6870,33
6917,33
6964,33
7010,33
7058,33
7105,33
7151,33
7199,33
7243,33
7291,33
7326,33
7359,32
7415,31
7461,31
7509,31
7555,31
7601,31
7649,31
7695,31
7741,31
7788,31
7834,31
7879,31
7927,31
7968,31
8005,31
8048,31
8099,31
8146,31
8194,31
8240,31
8280,31
8317,31
8363,30
8410,30
8457,30
8503,30
8551,30
8597,30
8643,30
8690,30
8736,30
8783,30
8828,30
8875,30
8922,30
8985,30
9033,30
9078,30
9125,30
9156,30
9203,30
9255,30
9295,30
9326,30
9357,29
9393,29
9434,29
9468,29
9515,29
9545,29
9576,29
9607,29
9655,29
9701,29
9746,29
9778,29
9810,29
9856,29
9902,29
9950,29
9991,29
10043,29
10089,29
10137,29
10184,29
10227,29
10277,30
10324,30
10372,30
10419,30
10464,30
10496,30
10540,30
10588,30
10635,30
10681,30
10728,30
10774,30
10836,30
10885,30
10932,30
10978,30
11025,30
11072,30
11119,30
11168,30
11214,30
11259,30
11306,30
11353,30
11398,30
11445,30
11492,30
11539,30
11585,30
11632,30
11679,30
11725,30
11773,30
11820,30
11866,30
11910,30
11957,30
12005,30
12052,30
12097,30
12145,30
12189,30
12237,30
12283,30
12330,30
12378,30
12424,30
12470,30
12516,30
12562,30
12593,30
12624,30
12655,30
12686,30
12717,30
12749,30
12780,30
12811,30
12841,30
12873,30
12904,30
12935,30
12966,30
12998,30
13045,30
13090,30
13138,30
13170,30
13215,30
13261,30
13308,30
13355,30
13400,30
13448,30
13495,30
13540,30
13588,30
13634,30
13681,30
13729,30
13773,30
13821,30
13866,30
13912,30
13957,30
14005,30
14051,30
14098,30
14144,30
14191,30
14238,30
14284,30
14330,30
14378,30
14425,30
14472,30
14518,30
14559,30
14593,30
14642,30
14690,30
14736,30
14782,30
14814,30
14860,30
14907,30
14953,30
15016,30
15062,30
15110,30
15157,30
15202,30
15234,30
15265,30
15296,30
15327,30
15359,30
15405,30
15437,30
15485,30
15531,30
15569,30
15608,31
15656,33
15704,35
15751,36
15799,37
15842,37
15874,38
15904,38
15936,38
15998,39
16043,39
16082,39
16137,39
16175,40
16230,40
16264,41
16307,41
16345,41
16400,41
16448,41
16493,42
16536,42
16587,42
16624,42
16663,42
16711,42
16759,42
16805,42
16851,43
16897,43
16943,43
16985,43
17036,43
17100,43
17146,43
17193,43
17241,43
17286,44
17333,44
17379,44
17427,44
17475,44
17521,44
17583,44
17624,44
17659,44
17706,44
17752,44
17801,44
17847,44
17892,44
17937,45
17984,45
18014,45
18044,45
18076,45
18109,45
18139,45
18170,45
18202,45
18233,45
18263,45
18310,45
18356,45
18388,45
18434,45
18480,45
18528,45
18575,45
18621,45
18668,45
18714,45
18761,45
18809,45
18856,45
18888,45
18934,45
18980,45
19021,45
19073,45
19121,45
19168,45
19212,45
19260,45
19305,45
19353,45
19399,45
19447,45
19493,45
19538,45
19586,45
19632,45
19678,45
19724,45
19772,45
19815,45
19863,45
19903,44
19937,44
19972,44
20035,44
20081,44
20144,44
20185,43
20221,43
20283,43
20329,43
20376,43
20422,43
20485,42
20533,42
20579,42
20623,41
20655,41
20705,41
20749,41
20812,41
20849,41
