Time (ms),Engagement (%)
0,0
253,0
262,0
293,0
340,0
371,0
418,0
449,0
495,0
527,0
558,0
605,0
652,0
715,0
762,0
809,0
855,0
909,1
958,1
992,1
1055,1
1086,1
1115,1
1150,2
1192,2
1224,2
1255,2
1285,2
1322,2
1353,2
1398,2
1433,2
1466,2
1517,3
1555,3
1598,3
1646,3
1707,3
1754,3
1801,4
1843,4
1891,5
1939,6
1980,6
2018,6
2065,6
2113,6
2159,6
2204,6
2251,6
2297,6
2345,6
2393,6
2438,6
2484,6
2533,6
2578,6
2626,6
2671,6
2733,6
2779,6
2823,6
2871,6
2918,6
2965,6
3007,7
3041,7
3090,7
3151,7
3206,7
3245,7
3288,8
3338,8
3385,8
3430,8
3478,8
3525,8
3570,8
3618,8
3664,8
3715,8
3763,8
3811,8
3857,8
3909,8
3950,8
3995,8
4029,8
4071,8
4104,8
4136,8
4182,8
4214,8
4244,8
4276,9
4324,9
4370,9
4400,9
4431,9
4477,9
4509,9
4540,9
4571,9
4603,9
4633,9
4664,9
4696,9
4759,9
4805,9
4856,10
4898,10
4944,10
4976,10
5006,10
5037,10
5068,10
5100,10
5130,10
5177,10
5223,10
5257,10
5302,10
5334,10
5375,10
5427,10
5459,11
5490,11
5552,11
5612,11
5645,11
5678,11
5729,11
5760,11
5791,11
5821,11
5852,11
5900,11
5945,11
5991,11
6039,11
6084,12
6132,12
6178,12
6226,12
6274,12
6306,12
6339,12
6401,12
6448,12
6494,12
6541,12
6588,12
6635,12
6699,12
6746,12
6793,12
6842,12
6888,12
6934,12
6997,13
7043,13
7091,13
7139,13
7185,13
7233,13
7281,13
7334,14
7383,14
7429,15
7477,15
7524,16
7565,16
7612,17
7674,17
7721,17
7769,17
7813,18
7859,18
7924,18
7962,19
8019,19
8063,19
8111,19
8158,19
8205,20
8249,20
8297,20
8336,20
8394,21
8447,21
8503,21
8566,21
8623,22
8662,22
8707,22
8754,22
8815,22
8864,23
8912,23
8965,23
9013,23
9060,23
9108,23
9153,23
9202,23
9250,23
9298,23
9344,23
9386,23
9436,23
9482,23
9531,23
9572,24
9625,24
9669,24
9712,24
9768,24
9808,24
9855,24
9903,24
9951,24
9996,24
10043,24
10090,24
10136,24
10184,24
10230,24
10274,24
10322,24
10368,24
10415,24
10461,24
10509,24
10556,24
10599,25
10630,25
10680,26
10725,26
10772,26
10819,26
10865,26
10910,26
10965,26
11025,26
11055,26
11104,26
11151,26
11197,26
11244,26
11294,26
11339,26
11369,26
11404,27
11445,27
11492,27
11540,27
11571,27
11601,27
11633,27
11664,27
11705,27
11755,27
11801,27
11843,27
11882,27
11922,28
11973,28
12019,28
12065,28
12112,28
12158,28
12204,28
12252,28
12286,28
12346,28
12382,28
12439,28
12485,29
12533,29
12577,29
12623,29
12670,29
12717,29
12771,29
12816,29
12862,29
12908,29
12956,29
13003,29
13050,29
13092,29
13138,29
13189,29
13234,29
13282,29
13329,29
13375,29
13424,29
13471,29
13516,29
13563,29
13611,29
13657,29
13698,29
13735,29
13782,29
13829,29
13875,29
13925,30
13968,30
14015,30
14074,30
14123,30
14170,30
14216,30
14263,30
14309,30
14356,30
14402,30
14449,30
14497,30
14545,30
14590,30
14634,30
14679,32
14728,32
14776,33
14824,33
14866,34
14904,34
14949,34
14991,35
15042,36
15096,36
15134,37
15185,37
15233,38
15273,38
15304,38
15338,38
15383,38
15430,38
15460,38
15508,38
15555,38
15599,38
15630,38
15661,38
15692,38
15740,38
15773,38
15820,38
15850,38
15896,38
15926,38
15957,38
15987,38
16020,38
16051,38
16098,38
16144,38
16182,38
16212,38
16243,38
16282,38
16321,38
16354,37
16411,37
16459,37
16506,36
