Time (ms),Engagement (%)
0,0
34,0
43,0
81,0
119,0
182,0
228,0
275,0
326,0
373,0
420,0
468,0
514,0
560,0
605,0
653,0
693,1
737,1
773,2
822,2
870,2
917,2
963,2
1003,2
1037,2
1083,3
1127,3
1159,4
1198,4
1243,5
1290,5
1336,5
1383,5
1427,6
1470,6
1505,7
1553,7
1600,7
1645,7
1693,8
1739,8
1782,8
1812,8
1847,8
1894,9
1925,9
1972,9
2001,9
2032,10
2063,10
2095,10
2125,10
2155,10
2187,11
2234,11
2265,11
2297,11
2342,11
2373,11
2405,11
2451,12
2482,12
2513,12
2543,12
2574,12
2620,12
2668,12
2699,12
2731,12
2762,12
2793,12
2831,12
2877,12
2917,12
2950,13
2993,13
3030,13
3074,13
3112,14
3156,14
3189,14
3220,14
3252,14
3283,14
3330,14
3360,15
3406,15
3438,15
3484,15
3517,16
3561,16
3606,17
3641,17
3680,17
3732,18
3778,18
3825,18
3872,18
3919,18
3965,18
4011,18
4057,18
4104,18
4151,18
4198,18
4244,18
4291,18
4337,18
4383,18
4431,18
4478,18
4524,18
4571,18
4619,18
4666,18
4711,18
4758,18
4804,18
4852,18
4898,18
4942,18
4988,18
5035,18
5084,18
5131,18
5179,18
5220,18
5271,18
5323,18
5372,18
5417,18
5459,19
5506,19
5556,19
5599,20
5653,20
5701,20
5748,20
5794,20
5842,20
5888,20
5923,21
5966,21
6009,21
6059,21
6105,21
6151,21
6198,21
6244,21
6292,21
6338,21
6385,21
6431,21
6477,21
6523,21
6572,21
6618,21
6665,21
6712,21
6759,21
6806,21
6852,21
6899,21
6950,21
6998,21
7046,21
7093,21
7141,21
7174,21
7204,21
7236,21
7268,21
7299,21
7330,21
7375,21
7421,21
7466,21
7514,21
7562,21
7608,21
7655,21
7687,21
7719,21
7750,21
7798,21
7842,21
7904,21
7935,21
7983,21
8031,22
8078,22
8125,22
8171,22
8218,22
8266,22
8314,22
8361,22
8408,22
8461,22
8508,22
8554,22
8602,22
8648,22
8695,22
8742,22
8790,22
8836,22
8883,22
8929,22
8976,22
9017,23
9054,23
9098,23
9148,23
9194,23
9241,24
9289,24
9334,24
9382,25
9424,25
9474,26
9521,26
9568,26
9614,26
9661,26
9709,26
9750,27
9801,27
9844,28
9894,28
9940,28
9986,28
10032,28
10079,28
10125,28
10156,28
10203,29
10249,29
10297,29
10328,29
10374,29
10405,29
10437,30
10484,30
10532,30
10578,30
10625,30
10676,30
10720,31
10753,31
10800,32
10846,32
10880,33
10928,34
10973,35
11020,35
11066,36
11097,36
11142,36
11175,37
11237,37
11269,37
11315,37
11347,37
11377,37
11409,37
11455,36
11501,36
11532,36
11563,36
11594,36
11626,36
11655,36
11687,36
11719,36
11749,36
11781,36
11813,36
11844,36
11876,36
11905,36
11936,35
11967,35
12013,35
12057,35
12092,34
12137,34
12169,34
12200,34
12232,34
12279,34
12310,34
12342,34
12371,34
12402,34
12434,34
12464,34
12496,34
12543,34
12574,33
12605,33
12658,33
12703,33
12750,33
12797,32
12844,32
12890,32
12937,32
12983,32
13031,32
13077,32
13125,32
13172,32
13218,32
13265,32
13311,32
13358,32
13404,32
13452,32
13499,32
13547,32
13592,32
13639,32
13684,32
13732,32
13778,32
13825,32
13870,32
13917,32
13965,32
14012,32
14059,32
14105,32
14151,32
14199,32
14246,32
14293,32
14341,32
14386,32
14433,32
14464,32
14495,32
14527,32
14558,32
14591,32
14622,32
14668,32
14699,32
