Time (ms),Engagement (%)
78,0
125,0
173,0
218,0
267,0
313,0
362,0
407,1
453,2
502,2
540,3
593,3
641,3
687,3
733,4
775,4
807,5
857,5
901,6
956,6
997,7
1049,7
1090,8
1140,9
1187,10
1233,10
1278,11
1326,11
1373,12
1419,12
1464,12
1510,12
1573,13
1606,13
1653,14
1700,15
1746,15
1792,16
1840,16
1886,16
1933,17
1981,17
2027,17
2073,18
2120,18
2168,19
2213,19
2260,20
2307,20
2355,21
2401,22
2447,22
2479,22
2526,23
2574,23
2620,23
2668,23
2714,23
2760,24
2809,24
2854,24
2901,24
2947,24
2994,24
3041,24
3090,24
3137,24
3183,24
3229,24
3274,24
3324,25
3383,25
3430,25
3476,25
3523,25
3571,25
3617,25
3664,25
3711,25
3758,25
3804,25
3850,25
3897,25
3944,25
3991,25
4036,25
4084,25
4131,25
4178,25
4224,25
4271,25
4317,25
4363,25
4410,25
4457,25
4504,25
4553,25
4599,25
4646,25
4693,25
4739,25
4787,25
4832,25
4878,25
4926,25
4972,25
5018,25
5066,25
5113,25
5160,25
5208,25
5254,25
5301,25
5347,25
5394,25
5441,25
5487,25
5534,25
5580,25
5627,25
5675,25
5722,25
5769,25
5816,25
5861,25
5907,25
5956,25
6003,25
6050,25
6097,25
6145,25
6191,25
6237,25
6284,25
6331,25
6378,25
6425,25
6472,25
6520,25
6566,25
6612,25
6661,25
6706,25
6754,25
6800,25
6848,25
6893,25
6940,25
6986,25
7033,25
7079,25
7125,25
7173,25
7219,25
7265,25
7312,25
7358,25
7405,25
7453,25
7500,25
7547,25
7593,25
7640,25
7686,25
7732,25
7778,25
7825,25
7871,25
7918,25
7966,25
8013,25
8060,25
8107,25
8154,25
8201,25
8248,25
8296,25
8342,25
8390,25
8436,25
8482,25
8529,25
8576,26
8620,27
8685,27
8732,27
8777,28
8824,28
8870,28
8917,28
8978,28
9026,28
9072,29
9129,29
9180,29
9242,29
9289,29
9351,29
9398,29
9444,29
9490,29
9537,29
9582,29
9625,30
9677,30
9724,30
9771,30
9816,30
9863,30
9910,30
9956,30
10002,30
10049,30
10096,30
10143,30
10189,30
10236,30
10283,30
10329,30
10376,30
10422,30
10468,30
10515,30
10562,30
10608,30
10655,30
10702,30
10750,30
10795,30
10841,30
10888,30
10934,30
10982,30
11028,30
11075,30
11122,30
11168,30
11216,30
11262,30
11310,30
11356,30
11402,30
11449,30
11495,30
11542,30
11590,30
11637,30
11683,30
11730,30
11778,30
11825,30
11873,30
11920,30
11967,30
12015,30
12062,30
12109,30
12154,30
12201,30
12247,30
12294,30
12341,30
12387,30
12435,30
12480,30
12528,30
12574,30
12620,30
12668,30
12715,30
12763,30
12810,30
12858,30
12904,30
12951,30
12998,30
13044,30
13045,30
13103,30
13133,30
13197,30
13259,30
13322,30
13383,30
13445,30
13492,30
13554,30
13601,30
13648,30
13695,30
13742,30
13788,30
13835,30
13880,30
13927,30
13973,30
14022,30
14067,30
14114,30
14162,30
14207,30
14254,30
14300,30
