Time (ms),Engagement (%)
51,0
99,0
127,0
170,0
218,0
266,0
313,0
361,0
409,0
457,0
493,0
524,0
556,1
592,1
643,2
690,2
737,2
774,2
813,2
853,2
885,3
915,3
955,3
1002,3
1050,3
1087,4
1120,4
1164,4
1196,5
1227,5
1261,5
1309,6
1356,6
1406,7
1453,7
1500,8
1547,8
1586,10
1617,10
1654,11
1701,11
1750,11
1796,11
1839,11
1873,11
1921,12
1965,13
2014,13
2062,14
2108,14
2152,15
2205,15
2253,15
2301,15
2345,15
2392,15
2439,15
2486,15
2533,15
2578,15
2625,15
2671,15
2720,15
2766,15
2814,15
2862,15
2910,15
2955,15
3003,15
3049,15
3095,15
3140,15
3186,15
3231,16
3277,16
3307,17
3338,18
3391,19
3438,20
3480,20
3528,22
3572,23
3619,26
3667,28
3716,29
3761,30
3811,30
3858,30
3905,30
3952,30
3998,30
4045,30
4092,30
4138,30
4184,30
4232,30
4278,30
4326,30
4373,30
4419,30
4466,30
4512,30
4560,30
4606,30
4652,30
4699,30
4745,30
4793,30
4839,30
4886,30
4933,30
4980,30
5026,30
5073,30
5121,30
5167,30
5214,30
5260,30
5307,30
5354,30
5400,30
5432,30
5462,30
5494,30
5525,30
5555,30
5587,30
5618,30
5665,30
5696,30
5727,30
5759,30
5790,30
5850,30
5897,30
5944,30
5992,30
6040,30
6071,30
6102,30
6133,30
6179,30
6227,30
6272,30
6320,30
6366,30
6412,30
6458,30
6506,30
6552,30
6600,30
6648,30
6695,30
6742,30
6774,30
6820,30
6865,30
6912,30
6952,30
6999,30
7039,31
7070,31
7103,31
7133,31
7180,31
7227,31
7258,31
7289,31
7327,32
7382,32
7423,32
7464,32
7521,33
7556,33
7601,33
7647,33
7694,33
7740,33
7788,33
7835,33
7882,33
7915,33
7945,33
7976,33
8008,34
8040,34
8071,34
8102,35
8140,35
8181,36
8231,36
8278,37
8324,38
8370,38
8426,39
8472,39
8518,40
8557,40
8606,40
8650,40
8706,40
8753,40
8802,40
8849,40
8886,41
8932,42
8972,42
9018,42
9064,42
9111,42
9157,42
9203,42
9252,42
9299,42
9345,42
9390,42
9437,42
9484,42
9530,42
9575,42
9622,42
9668,42
9716,42
9761,42
9808,42
9856,42
9903,42
9951,42
9998,42
10045,42
10093,42
10141,42
10187,42
10233,42
10279,42
10326,42
10370,42
10417,42
10461,42
10509,42
10557,42
10588,42
10619,42
10666,42
10713,42
10760,42
10806,42
10838,42
10885,42
10917,42
10964,42
11026,42
11074,42
11121,42
11169,42
11215,42
11262,42
11308,42
11353,42
11399,42
11430,42
11462,42
11523,42
11559,42
11603,42
11636,42
11680,41
11727,41
11758,41
11791,41
11823,41
11869,41
11900,41
11931,41
11961,41
12008,41
12039,41
12088,41
12120,41
