Time (ms),Engagement (%)
3,0
35,0
64,0
83,0
122,0
150,0
184,0
216,0
264,1
297,1
339,1
370,1
414,2
449,2
482,2
512,2
547,3
600,3
640,3
688,3
741,4
787,4
832,4
880,4
922,4
972,4
1016,5
1065,5
1112,5
1152,5
1190,5
1232,6
1265,7
1312,7
1361,7
1401,8
1432,8
1465,9
1497,9
1531,9
1577,9
1625,9
1666,10
1699,10
1732,10
1763,10
1809,10
1840,10
1871,10
1902,10
1945,11
1979,11
2019,11
2057,12
2089,12
2121,12
2151,12
2197,12
2235,12
2276,13
2315,13
2363,13
2401,13
2432,13
2465,13
2495,13
2528,13
2573,13
2605,13
2634,14
2674,14
2727,14
2774,14
2806,14
2837,14
2883,14
2921,14
2977,14
3018,14
3057,15
3101,15
3146,15
3187,15
3239,15
3286,15
3332,15
3378,15
3417,15
3457,15
3504,15
3550,15
3598,16
3645,16
3692,16
3736,16
3777,16
3816,16
3865,16
3911,16
3958,16
4004,16
4050,16
4089,17
4129,17
4176,17
4216,17
4269,17
4317,17
4365,17
4411,17
4456,17
4502,17
4549,17
4594,17
4640,17
4686,17
4734,17
4783,17
4829,17
4875,17
4923,17
4969,17
5017,17
5062,17
5104,17
5141,17
5185,18
5249,18
5291,18
5326,18
5374,18
5420,18
5467,18
5528,18
5560,18
5589,18
5636,19
5684,19
5714,19
5745,19
5777,19
5808,19
5839,19
5871,19
5919,19
5948,19
5979,19
6010,19
6056,19
6089,19
6121,19
6154,19
6186,19
6232,19
6278,19
6326,19
6356,19
6404,19
6452,19
6498,19
6545,19
6592,19
6637,19
6669,19
6699,19
6731,19
6778,19
6809,19
6856,19
6902,20
6933,20
6963,20
6994,20
7025,20
7056,20
7088,20
7134,20
7165,20
7212,20
7244,20
7289,20
7337,20
7383,20
7430,20
7477,20
7522,20
7570,20
7615,20
7662,20
7708,20
7755,20
7802,20
7847,20
7895,20
7943,20
7989,20
8035,20
8081,20
8127,20
8173,20
8208,20
8242,20
8267,20
8312,20
8359,20
8406,20
8453,20
8500,20
8544,20
8591,20
8638,20
8699,20
8746,20
8792,20
8837,20
8885,20
8933,20
8994,20
9057,20
9105,20
9161,20
9212,20
9258,20
9302,20
9353,21
9401,21
9446,21
9492,21
9535,21
9582,22
9628,22
9677,22
9717,23
9765,24
9813,25
9860,27
9915,28
9957,28
9996,29
10046,29
10102,29
10141,30
10188,30
10244,30
10290,30
10336,30
10381,30
10427,30
10473,30
10519,30
10566,30
10615,30
10660,30
10703,29
10753,29
10798,29
10846,28
10895,28
10944,28
10989,28
11035,28
11077,27
11125,27
11176,26
11222,26
11270,26
11316,26
11364,26
11412,26
11458,26
11505,26
11550,26
11597,26
11645,26
11690,26
11737,26
11784,26
11830,26
11878,26
11922,26
11969,26
12014,26
12062,26
12091,26
12122,26
12171,26
12201,26
12232,26
12279,26
12308,26
12355,26
12387,26
12419,26
12451,26
12483,26
12530,26
12562,26
12593,26
12639,26
12671,26
12702,26
12732,26
12780,26
12812,26
12858,26
12905,26
12936,26
12967,26
12999,26
13045,26
13076,26
13108,26
13170,26
13201,26
13232,26
13281,26
13311,26
13341,26
13372,26
13403,26
13450,26
13497,26
13529,26
13574,26
13622,26
13669,26
13715,26
13762,26
13807,26
13853,26
13900,26
13948,26
13994,26
14040,26
14086,26
14134,26
14182,26
14228,26
14274,26
14322,26
14367,26
14415,26
14476,26
14522,26
14569,26
14617,26
14664,26
14709,26
14756,26
14800,26
14848,26
14893,26
14940,26
14987,26
15033,26
15082,26
15129,26
15190,26
15237,26
15283,26
15330,26
15377,26
15424,26
15469,26
15516,26
15565,26
15611,26
15659,26
15706,26
15750,26
15797,26
15844,26
15892,26
15938,26
15985,26
16032,26
16078,26
16126,26
16172,26
16217,26
16250,26
16282,26
16327,26
16375,26
16404,26
16436,26
16484,26
16514,26
16544,26
16589,26
16635,26
16684,26
16730,26
16763,26
16809,26
16856,26
16902,26
16949,26
16995,26
17041,26
17088,26
17136,26
17184,26
17230,26
17277,26
17323,26
17370,26
17418,26
17466,26
17511,26
17559,26
17604,26
17650,26
17696,26
17743,26
17791,26
17838,26
17876,27
17918,28
17957,28
17997,29
18030,30
18061,31
18092,32
18140,33
18189,34
18231,35
18263,36
18304,36
18341,37
18372,37
18404,38
18453,38
18501,39
18555,40
18590,40
18630,40
18672,41
18727,41
18774,41
18821,41
18867,42
18909,42
18956,42
19006,42
19053,42
19101,42
19147,42
19194,42
19240,42
19286,42
19334,42
19382,42
19422,42
19489,43
19534,43
19596,43
19644,43
19705,43
19753,43
19798,43
19846,43
19894,43
19941,43
19987,43
20050,44
20094,44
20129,44
20174,44
20221,44
20267,44
20314,44
20361,44
20407,44
20454,44
20500,44
20546,44
20579,44
20625,44
20672,44
20719,44
20764,44
20812,44
20859,44
20912,44
20955,44
20999,45
21029,45
21062,45
21110,45
21157,45
21204,45
21248,45
21281,46
21326,46
21358,46
21406,46
21454,46
21500,46
21561,46
21607,46
21639,46
21670,46
21700,46
21747,46
21778,46
21809,46
21855,46
21904,46
21936,46
21966,46
21998,46
22028,46
22073,46
22119,46
22166,46
22214,46
22260,46
22306,46
22352,46
22399,46
22445,46
22492,46
22539,46
22584,46
22631,46
22676,46
22723,46
22768,46
22815,46
22861,46
22908,46
22956,46
23003,46
23050,46
23096,46
23141,46
23188,46
23234,46
23283,46
23329,46
23375,46
23424,46
23470,46
23515,46
23562,46
23608,46
23656,46
23704,46
23750,46
23795,46
23837,46
23874,46
23905,46
23951,46
23999,46
24029,46
24060,46
24107,46
24139,46
24175,46
24218,46
24281,45
24319,45
24358,45
24391,45
24449,45
24495,45
24541,45
24590,45
24637,45
24683,45
24730,45
24776,45
24825,45
24871,45
24917,45
24963,45
25010,45
25059,45
25095,44
25151,44
25194,44
25232,44
25277,44
25316,44
25369,44
25416,44
25462,44
25509,44
25553,44
25600,44
25646,44
25692,44
25740,44
25786,44
25833,44
25879,44
25927,44
25972,44
26017,44
26063,44
26111,44
26157,44
26219,44
26266,44
26313,44
26360,44
26406,44
26453,44
26502,44
26547,44
26594,44
26626,44
26671,44
26702,44
26733,44
26766,44
26811,44
26843,44
26873,44
26911,44
26952,44
26996,43
27043,43
27089,43
27135,43
27181,43
27229,43
27276,43
27322,43
27370,43
27417,43
27463,43
27511,43
27557,43
27603,43
27650,43
27699,43
27746,43
27789,42
27837,42
27884,42
27930,42
27978,42
28024,42
28071,42
28117,42
28164,42
28206,42
28257,42
28303,42
28350,42
28396,42
28445,42
28491,42
28537,42
28584,42
28629,42
28678,42
28724,42
28771,42
28816,42
28863,42
28912,42
28957,42
29005,42
29051,42
29098,42
29146,42
29191,42
29238,42
29284,42
29330,42
29377,42
29423,42
29469,42
29517,42
29564,42
29610,42
29656,42
29718,42
29764,42
29796,42
29826,42
29858,42
29889,42
29919,42
29950,42
29982,42
30030,42
30060,42
30092,42
30122,42
30152,42
30199,42
30247,42
30293,42
30338,42
30386,42
30431,42
30477,42
30522,42
30570,42
30616,42
30664,42
30711,42
30758,42
30804,42
30852,42
30900,42
30943,42
30990,42
31037,42
31084,42
31131,42
31176,42
31222,42
31269,42
31315,42
31364,43
31406,43
31458,43
31504,43
31550,43
31597,43
31639,43
31669,43
31701,43
31733,44
31765,45
31813,46
31862,47
31907,48
31957,49
31999,49
32029,50
32076,51
32122,51
32156,52
32199,52
32233,52
32269,53
32317,53
32356,53
32387,53
32419,54
32466,54
32512,54
32557,54
32597,54
32645,54
32696,54
32743,54
32782,55
32831,55
32887,55
32930,55
32978,55
33025,55
33070,55
33116,55
33162,55
33209,55
33257,55
33302,55
33349,55
33388,55
33425,54
33469,54
33520,54
33567,54
33614,54
33659,54
33700,54
33738,54
33782,54
33831,54
33878,53
33926,53
33972,53
34035,53
34095,53
34156,53
34203,53
34246,53
34280,53
34325,52
34359,52
34390,52
34436,52
34471,52
34513,52
34545,52
34576,52
34615,52
34669,52
34701,52
34746,52
34781,52
34838,52
34886,52
34932,52
34978,52
35023,52
35061,51
35102,51
35150,51
35195,51
35236,51
35286,51
35334,51
35378,51
35426,51
35473,51
35519,51
35582,51
35628,51
35689,51
35736,51
35782,51
35844,51
35893,50
35953,50
35996,50
36033,50
36078,50
36110,50
36155,50
36207,50
36248,49
36295,49
36345,49
36391,49
36437,49
36486,49
36531,49
36579,49
36610,49
36655,49
36719,49
36765,49
36828,49
36858,49
36905,49
36937,49
36967,49
36997,49
37043,49
37091,48
37138,48
37183,48
37230,48
37277,48
37318,48
37370,48
37417,48
37462,48
37510,48
37553,48
37604,48
37649,48
37685,48
37726,47
37773,47
37821,47
37866,47
37913,47
37959,47
38006,47
38053,47
38099,47
38147,47
38192,47
38233,47
38278,47
38317,47
38363,47
38409,47
38456,47
38502,47
38549,47
38597,47
38644,47
38692,47
38733,47
38780,49
38829,50
38886,50
38925,50
38972,51
39018,51
39065,51
39111,51
39157,52
39208,52
39256,52
39304,52
39349,52
39389,53
39425,53
39469,53
39519,53
39565,53
39611,54
39659,54
39706,54
39752,54
39797,54
39844,54
39891,54
39938,54
39985,54
40032,54
40078,54
40125,54
40157,53
40205,53
40247,53
40287,53
40329,53
40390,52
40438,52
40486,52
40529,52
40575,52
40607,52
40646,52
40700,51
40734,51
40779,51
40825,51
40857,51
40901,51
40948,51
40995,51
41042,51
41089,51
41125,51
41169,51
41216,51
41261,51
41300,51
41353,51
41402,51
41433,51
41467,51
41497,51
41542,51
41590,50
41636,50
41684,50
41730,50
41776,50
41822,50
41867,50
41914,50
41962,50
42008,50
42054,50
42101,50
42147,50
42193,50
42235,50
42288,50
42349,50
42394,50
42443,50
42488,50
42535,49
42583,49
42629,49
42676,49
42722,49
42768,49
42816,49
42862,49
42909,49
42955,49
43003,49
43049,49
43096,49
43143,49
43188,49
43251,49
43295,49
43343,49
43373,49
43419,49
43451,49
43481,49
43512,49
43543,49
43581,49
43623,48
43669,48
43701,48
43747,48
43777,48
43823,48
43870,48
43915,48
43963,48
44010,48
44054,48
44102,48
44148,48
44195,48
44237,48
44289,48
44336,48
44382,48
44429,48
44473,48
44520,48
44567,48
44615,48
44662,48
44708,48
44754,48
44803,48
44849,48
44896,48
44942,48
44988,48
45050,48
45097,48
45145,48
45191,48
45238,48
45285,48
45331,48
45379,48
45424,48
45470,48
45517,48
45564,48
45611,48
45657,48
45703,48
45749,48
45797,48
45847,48
