Time (ms),Engagement (%)
0,0
242,0
275,0
321,0
367,0
413,0
459,0
506,0
553,0
600,0
641,1
670,1
724,1
770,1
816,1
864,2
926,2
968,2
1007,2
1052,2
1115,3
1161,3
1210,3
1257,3
1297,3
1352,4
1395,4
1446,5
1489,5
1537,5
1583,5
1628,5
1691,5
1737,5
1785,5
1830,5
1876,5
1925,5
1970,5
2016,5
2063,5
2110,5
2158,5
2205,5
2252,5
2297,5
2361,5
2407,6
2455,6
2496,7
2529,7
2570,7
2609,8
2639,8
2673,8
2721,8
2784,8
2834,8
2876,8
2922,9
2954,9
2983,9
3017,9
3079,9
3127,9
3170,9
3205,9
3252,9
3294,10
3328,10
3375,10
3438,10
3470,10
3520,10
3563,11
3611,11
3657,11
3704,12
3749,12
3794,12
3838,12
3872,12
3904,12
3936,12
3967,12
3998,12
4045,12
4081,12
4121,13
4160,13
4201,13
4230,13
4261,13
4294,14
4338,14
4376,14
4421,14
4470,15
4521,15
4566,16
4616,16
4664,16
4711,16
4751,16
4804,17
4846,17
4894,17
4947,17
4993,17
5032,18
5086,18
5132,18
5180,18
5226,18
5271,18
5319,18
5357,18
5413,18
5460,19
5507,19
5554,19
5589,19
5633,19
5681,19
5726,19
5769,19
5814,19
5862,19
5918,20
5957,20
6002,20
6051,20
6098,20
6144,20
6190,20
6237,20
6283,20
6329,20
6375,20
6422,20
6469,20
6516,20
6562,20
6609,20
6672,20
6717,20
6764,20
6810,20
6858,20
6905,20
6936,20
6983,20
7044,20
7075,20
7122,20
7154,20
7184,20
7215,20
7246,20
7276,20
7308,20
7344,21
7390,22
7438,22
7480,23
7513,23
7549,24
7590,25
7622,25
7657,26
7703,26
7752,26
7792,27
7830,28
7878,28
7919,29
7950,29
8006,30
8055,30
8101,30
8149,30
8195,30
8242,30
8291,30
8337,30
8383,30
8431,30
8477,30
8526,30
8574,30
8620,30
8668,30
8700,30
8730,30
8761,30
8807,30
8856,30
8901,30
8948,30
8994,30
9041,30
9087,30
9129,30
9175,31
9216,31
9256,32
9294,32
9327,33
9375,33
9425,34
9475,34
9520,34
9560,35
9606,35
9677,35
9740,35
9785,35
9831,35
9877,35
9925,35
9971,35
10018,36
10081,36
10126,36
10174,36
10222,36
10268,36
10330,36
10377,36
10423,36
10469,36
10527,37
10562,37
10609,37
10673,37
10719,37
10768,37
10812,37
10859,38
10905,38
10950,38
10981,38
11012,38
11044,38
11092,38
11152,38
11198,38
11230,38
11262,39
11323,39
11371,39
11415,39
11451,39
11515,39
11561,40
11610,40
11671,40
11733,40
11781,40
11828,40
11875,40
11921,40
11966,40
12013,40
12061,40
12107,40
12154,40
12201,40
12247,40
12295,40
12343,40
12389,40
12437,40
12485,40
12531,40
12578,40
12624,40
12670,40
12718,40
12764,40
12810,40
12840,40
12871,40
12901,40
12933,40
12978,40
13026,40
13073,40
13120,40
13165,40
13213,40
13260,40
13306,40
13353,40
13398,40
13445,40
13491,40
13537,40
13584,40
13630,40
13679,40
13724,40
13770,40
13817,40
13864,40
13912,40
13958,40
14006,40
14053,40
14112,41
14161,41
14207,41
14255,41
14301,41
14348,41
14394,41
14435,41
14471,41
14518,41
14564,41
14612,41
14653,41
14689,41
14736,41
14783,41
14831,41
14875,41
14923,41
14971,41
15016,41
15064,41
15110,41
15158,41
15205,41
