Time (ms),Engagement (%)
26,0
66,0
120,0
144,0
188,0
233,0
281,0
327,0
374,0
420,1
463,1
515,2
554,2
592,2
638,2
685,3
733,3
778,3
826,4
871,4
915,5
966,5
1012,5
1053,6
1102,7
1148,8
1215,9
1263,9
1310,10
1356,10
1399,11
1452,13
1495,14
1542,14
1590,15
1636,15
1683,15
1730,16
1777,16
1824,17
1871,17
1917,17
1964,18
2010,18
2054,18
2102,18
2148,19
2196,19
2242,19
2289,19
2336,19
2391,20
2444,20
2491,20
2536,20
2575,20
2615,21
2679,21
2732,21
2780,21
2833,21
2880,21
2927,21
2972,21
3020,22
3066,22
3114,22
3161,22
3208,22
3256,22
3302,22
3348,22
3395,22
3434,23
3490,23
3551,23
3597,23
3644,23
3691,23
3737,23
3784,23
3831,23
3879,23
3925,23
3972,23
4018,23
4066,23
4113,23
4159,23
4207,23
4254,23
4301,23
4347,23
4393,23
4441,23
4487,23
4535,23
4581,23
4627,23
4676,23
4721,23
4767,23
4813,23
4859,23
4906,23
4953,23
5000,23
5048,23
5094,23
5142,23
5189,23
5235,23
5282,23
5328,23
5375,23
5420,23
5468,23
5514,23
5561,23
5608,23
5655,23
5701,23
5749,23
5795,23
5842,23
5888,23
5935,23
5981,23
6028,23
6075,23
6122,23
6169,23
6217,23
6265,23
6310,23
6356,23
6404,23
6449,23
6497,23
6544,23
6591,23
6638,23
6686,23
6732,23
6778,23
6825,23
6872,23
6920,23
6966,23
7014,23
7060,23
7107,23
7154,23
7202,23
7249,23
7294,23
7340,23
7386,23
7433,23
7480,23
7527,23
7574,23
7592,23
7628,23
7675,23
7703,23
7750,23
7795,23
7841,23
7902,23
7963,23
8026,23
8088,23
8150,23
8212,23
8272,23
8334,23
8381,23
8442,23
8489,23
8534,23
8581,23
8628,23
8675,23
8720,23
8767,23
8815,23
8861,23
8907,23
8955,23
9001,23
9047,23
9094,23
9141,23
9187,23
9234,23
9282,23
9327,23
9373,23
9420,23
9467,23
9514,23
9561,23
9622,23
9669,23
9716,23
9763,23
9810,23
9857,23
9904,23
9950,23
9998,23
10045,23
10091,23
10139,23
10200,23
10262,23
10325,23
10388,23
10450,23
10512,23
10573,23
10620,23
10683,23
10745,23
10791,23
10836,23
10883,23
10931,23
10978,23
11025,23
11063,23
11110,25
11161,26
11209,26
11249,26
11294,27
11349,28
11393,29
11442,29
11490,29
11537,29
11584,29
11632,29
11677,29
11723,29
11770,30
11811,30
11863,30
11909,30
11953,31
12005,31
12051,31
12098,31
12144,31
12188,31
12237,31
12284,32
12333,32
12379,32
12425,32
12470,32
12517,32
12565,33
12610,33
12660,33
12707,34
12751,34
12795,35
12844,35
12893,36
12940,36
12987,37
13034,37
13081,38
13129,38
13175,39
13216,39
13264,39
13314,40
13361,40
13404,40
13455,41
13502,41
13549,41
13595,41
13643,41
13688,42
13735,42
13781,42
13827,42
13876,42
13921,43
13968,43
14017,43
14064,43
14112,43
14159,43
14205,44
14251,44
14299,44
14343,44
14391,44
14436,44
14483,44
14531,44
14577,44
14626,44
14672,44
14717,44
14765,44
14811,44
14859,44
14906,44
14953,44
14999,44
15045,44
15093,44
15139,44
15187,44
15233,44
15279,44
15326,44
15373,44
15420,44
15482,44
15537,44
15589,44
15653,44
15716,44
15778,44
15836,45
15887,45
15940,46
15995,46
16041,46
16104,46
16151,46
16198,46
16245,46
16290,46
16338,46
16386,46
16433,46
16479,46
16527,46
16573,46
16620,46
16667,46
16714,46
16761,46
16807,46
16853,46
16899,46
16946,46
16992,46
17039,46
17086,46
17133,46
17180,46
17226,46
17272,46
17317,46
17363,46
17409,46
17458,46
17505,46
17552,46
17599,46
17646,46
17692,46
17740,46
17788,46
17834,46
17880,46
17930,46
17976,46
18039,46
18088,46
18134,46
18181,46
18229,46
18274,46
18275,46
18321,46
18338,46
18385,46
18433,46
18480,46
18529,46
18575,46
18621,46
18668,46
18715,46
18761,46
18809,46
18855,46
18901,46
18948,46
18996,46
19043,46
19090,46
19136,46
19183,46
19228,46
19275,46
19322,46
19369,46
19417,46
19462,46
19510,46
19556,46
19603,46
19649,46
19695,46
19742,46
19803,46
19867,46
19913,46
19960,46
20009,46
20056,46
20104,46
20149,46
20195,46
20243,46
20290,46
20337,46
20384,46
20431,46
20478,46
20526,46
20572,46
20619,46
20666,46
20713,46
20760,46
20806,46
20852,46
20899,47
20962,47
21023,47
21086,47
21142,47
21193,47
21241,47
21303,47
21338,47
21391,48
21444,48
21495,48
21551,48
21597,48
21646,48
21692,48
21739,48
21785,48
21834,48
21896,48
21942,48
21989,48
22036,48
22083,48
22131,48
22178,48
22223,48
22270,49
22306,49
22363,49
22411,49
22458,49
22504,49
22550,49
22597,49
22643,49
22691,49
22736,49
22785,49
22831,49
22878,49
22926,49
22971,50
23011,50
23063,50
23110,50
23158,50
23205,50
23252,50
23298,50
23345,50
23392,50
23439,50
23485,50
23532,50
23581,50
23627,50
23674,50
23722,50
23769,50
23815,50
23862,50
23909,50
23955,50
24003,50
24050,50
24097,50
24144,50
24190,50
24237,50
24283,50
24331,50
24377,50
24422,50
24456,50
24502,50
24544,50
24589,50
24635,50
24683,50
24746,50
24793,50
24854,50
24916,50
24980,50
25043,50
25106,50
25167,50
25229,50
25294,50
25355,50
25418,50
25480,50
25541,50
25605,50
25666,50
25730,50
25792,50
25853,50
25910,50
25957,52
26002,54
26048,55
26101,56
26149,57
26194,58
26243,58
26288,58
26335,58
26382,58
26429,58
26476,58
26521,58
26566,58
26617,59
26663,59
26709,59
26755,59
26802,60
26849,60
26895,60
26940,61
26989,61
27036,61
27083,61
27131,61
27177,61
27224,61
27271,61
27318,61
27365,62
27413,62
27458,62
27505,62
27551,62
27596,62
27644,62
27692,62
27737,62
27785,62
27831,62
27879,62
27925,62
27971,62
28017,62
28064,62
28111,62
28159,62
28206,63
28253,63
28299,63
28347,63
28392,63
28439,63
28485,63
28532,63
28579,63
28625,63
28672,63
28721,63
28766,62
28813,61
28860,61
28906,61
28954,60
29001,60
29050,59
29109,59
29170,59
29233,58
29287,57
29341,57
29383,56
29432,56
29480,56
29525,55
29578,55
29624,55
