Time (ms),Engagement (%)
0,0
40,0
51,0
99,0
134,1
181,1
228,1
276,1
318,1
366,2
411,2
451,2
484,2
516,3
548,3
579,3
611,3
645,4
694,4
737,4
768,5
811,5
845,5
878,5
923,5
955,6
985,6
1018,6
1060,6
1098,7
1129,7
1176,7
1207,7
1253,7
1300,7
1346,7
1392,7
1432,8
1473,8
1505,8
1536,8
1568,9
1606,9
1653,9
1697,9
1745,9
1783,9
1816,10
1849,10
1878,10
1914,10
1960,10
2009,10
2054,10
2101,10
2161,10
2209,10
2255,10
2302,10
2349,11
2391,11
2423,11
2455,11
2502,11
2532,11
2566,12
2609,12
2655,12
2707,12
2748,12
2788,13
2827,13
2868,14
2915,14
2963,14
3003,15
3045,15
3087,15
3124,15
3162,16
3210,16
3251,16
3297,16
3354,17
3403,17
3451,17
3496,17
3537,18
3583,18
3619,18
3664,18
3713,18
3760,18
3808,18
3854,18
3896,19
3944,19
3994,19
4041,19
4091,19
4136,19
4176,20
4208,20
4240,20
4292,20
4338,20
4384,20
4431,20
4476,20
4524,20
4569,20
4616,20
4663,20
4709,20
4754,20
4801,20
4847,20
4909,20
4954,20
4984,20
5016,20
5046,20
5077,20
5108,20
5155,20
5186,20
5217,20
5263,20
5310,20
5356,20
5388,20
5426,20
5471,20
5517,20
5553,21
5585,21
5641,22
5682,22
5730,23
5777,23
5816,24
5849,24
5901,25
5944,25
6009,26
6057,26
6104,26
6144,26
6187,26
6234,26
6280,26
6327,26
6374,26
6420,26
6467,26
6514,26
6562,26
6610,26
6657,26
6689,26
6719,26
6780,26
6825,26
6872,26
6932,26
6979,26
7025,26
7072,26
7117,26
7164,26
7210,26
7258,26
7304,26
7349,26
7395,26
7441,26
7488,26
7534,26
7581,26
7635,26
7681,26
7728,26
7772,26
7818,26
7867,26
7929,26
7975,26
8021,26
8070,26
8116,26
8178,26
8225,26
8270,26
8301,26
8346,26
8378,26
8424,26
8469,26
8515,26
8561,26
8608,26
8655,26
8702,26
8748,26
8795,26
8842,26
8888,26
8936,26
8981,26
9029,26
9076,26
9121,26
9168,26
9214,26
9260,26
9307,26
9353,26
9400,26
9447,26
9493,26
9541,26
9587,26
9633,26
9678,26
9725,26
9771,26
9819,26
9863,26
9906,26
9958,26
10006,26
10057,26
10104,26
10149,26
10196,26
10242,26
10288,26
10335,26
10378,26
10414,26
10462,26
10507,26
10554,26
10615,26
10663,26
10725,27
10771,27
10818,27
10864,27
10897,27
10958,27
11006,27
11051,27
11097,27
11130,27
11175,27
11222,27
11253,27
11284,27
11314,27
11347,27
11379,27
11409,27
11454,27
11486,27
11517,27
11547,27
11580,27
11611,27
11642,27
11688,27
11719,27
11749,27
11781,27
11813,27
11844,27
11874,27
11919,27
11951,27
11998,27
12044,27
12090,27
12137,27
12184,27
12231,27
12278,27
12324,27
12385,27
12431,27
12478,27
12526,27
12573,27
12619,27
12665,27
12711,27
12765,27
12811,27
12859,27
12904,27
12951,27
12999,27
13045,27
13092,26
13138,26
13185,26
13234,26
13280,26
13326,26
13373,26
13419,26
13466,26
13512,26
13558,26
13604,26
13651,26
13699,26
13745,26
13791,26
13838,26
13883,26
13932,26
13977,26
14024,26
14070,26
14116,26
14164,26
14209,26
14256,26
14302,26
14348,26
14395,26
14441,26
14486,26
14533,26
14579,26
14626,26
14672,26
14703,26
14735,26
14783,26
14830,26
14877,26
14938,26
14998,26
15030,26
15067,26
15097,26
15129,26
15159,26
15206,26
15251,26
15298,26
15344,26
15388,26
15435,26
15482,26
15528,26
15575,26
15622,26
15669,26
15716,26
15763,26
15809,26
15856,26
15902,26
15942,26
15996,26
16044,26
16090,26
16136,26
16184,26
16230,26
16277,26
16323,26
16370,26
16415,26
16461,26
16506,26
16553,26
16599,26
16644,26
16690,26
16721,26
16753,26
16797,27
16833,27
16878,28
16908,28
16955,28
16985,28
17017,28
17047,28
17078,28
17110,28
17140,28
17171,28
17202,28
17248,28
17294,28
17340,28
17387,28
17434,28
17478,28
17524,28
17586,28
17632,28
17677,28
17725,28
17770,28
17833,28
17882,28
17928,28
17981,28
18028,28
18073,28
18121,28
18167,28
18215,28
18263,28
18302,28
18369,29
18418,29
18464,29
18506,29
18541,29
18589,29
18636,29
18682,29
18729,29
18776,29
18823,29
18871,29
18916,29
18963,29
19009,29
19056,29
19102,29
19148,29
19195,29
19241,29
19285,29
19333,29
19379,29
19426,29
19471,29
19518,29
19564,29
19612,29
19657,30
19701,30
19734,30
19788,30
19834,30
19881,30
19912,30
19959,30
20007,30
20052,30
20098,30
20130,30
20161,30
20191,30
20238,30
20269,30
20300,30
20330,30
20361,30
20408,30
20456,30
20501,30
20547,30
20594,30
20642,30
20687,30
20733,30
20780,30
20825,30
20874,30
20919,30
20966,30
21013,30
21059,30
21106,30
21151,30
21196,30
21243,30
21289,30
21337,30
21383,30
21431,30
21477,30
21524,30
21571,30
21616,30
21662,30
21707,30
21755,30
21802,30
21848,30
21894,30
21937,30
21973,30
22021,30
22067,30
22115,30
22160,30
22213,30
22260,30
22305,30
22352,30
22398,30
22444,30
22492,30
22539,30
22586,30
22634,30
22680,30
22727,30
22773,30
22818,30
22866,30
22912,30
22975,30
23006,30
23052,30
23084,30
23130,30
23177,30
23208,30
23239,30
23285,30
23314,30
23345,30
23377,30
23422,30
23468,30
23512,30
23558,30
23606,30
23652,30
23698,30
23759,30
23805,30
23851,30
23897,30
23944,30
23991,30
24038,30
24084,30
24132,30
24178,30
24223,30
24271,30
24323,30
24369,30
24416,30
24463,30
24511,30
24558,30
24605,30
24651,30
24698,30
24746,30
24791,30
24837,30
24884,30
24930,30
24978,30
25023,30
25070,30
25117,30
25164,30
25211,30
25258,30
25304,30
25350,30
25397,30
25428,30
25474,30
25519,30
25565,30
25596,30
25628,30
25661,30
25691,30
25738,30
25784,30
25830,30
25877,30
25909,30
25939,30
25984,30
26015,30
26047,30
26078,30
26109,30
26140,30
26172,30
26218,30
26249,30
26280,30
26315,30
26363,30
26404,31
26437,31
26480,31
26526,31
26563,31
26620,31
26667,31
26713,31
26760,31
26795,31
26837,31
26883,31
26930,31
26987,32
27036,32
27083,32
27138,32
27176,32
27215,32
27260,32
27307,32
27354,32
27400,32
27447,32
27493,32
27538,32
27583,32
27632,32
27681,32
27728,32
27774,32
27819,32
27881,32
27927,32
27973,33
28014,33
28064,33
28097,33
28128,33
28160,33
28207,33
28238,33
28285,33
28347,33
28394,33
28440,33
28500,33
28531,33
28563,33
28597,33
28645,32
28701,32
28741,32
28794,32
28841,32
28888,32
28933,32
28980,32
29027,32
29074,32
29122,32
29161,31
29212,31
29259,31
29297,31
29358,31
29404,31
29451,31
29498,31
29544,31
29591,31
29636,31
29684,31
29730,31
29775,31
29820,31
29867,31
29916,31
29964,31
30012,31
30057,31
30105,31
30152,31
30199,31
30245,31
30291,31
30337,31
30384,31
30432,31
30477,31
30523,31
30570,31
30618,31
30664,31
30710,31
30756,31
30802,31
30848,31
30894,31
30926,31
30972,31
31002,31
31032,31
31065,31
31096,31
31143,31
31190,31
31236,31
31267,31
31299,31
31332,31
31378,31
31424,31
31470,31
31517,31
31564,31
31594,31
31625,31
31673,31
31719,31
31750,31
31798,31
31847,31
31892,31
31938,31
32001,31
32045,31
32079,31
32124,31
32172,31
32218,31
32264,31
32296,31
32335,31
32381,31
32427,31
32474,31
32505,31
32536,31
32567,31
32612,31
32659,31
32706,31
32753,31
32798,31
32846,31
32891,31
32938,31
32985,31
33031,31
33079,31
33125,31
33171,31
33219,31
33266,31
33312,31
33358,31
33404,31
33451,31
33498,31
33544,31
33591,31
33637,31
33683,31
33730,31
33778,31
33815,31
33867,31
33908,32
33956,32
34007,32
34053,32
34099,32
34144,32
34191,32
34258,32
34305,32
34352,32
34398,32
34450,32
34488,32
34522,32
34584,33
34648,33
34694,33
34756,33
34788,33
34833,33
34865,33
34896,33
34942,33
34973,33
35020,33
35049,33
35081,33
35112,33
35142,33
35173,33
35219,33
35266,33
35312,33
35358,33
35405,33
35452,33
35499,34
35545,34
35591,34
35637,34
35683,34
35730,34
35776,34
35821,34
35868,34
35914,34
35960,34
36008,34
36053,34
36100,34
36147,34
36192,34
36238,34
36285,34
36331,34
36376,34
36423,34
36469,34
36517,34
36562,34
36624,35
36655,35
36685,35
36717,35
36768,35
36801,35
36846,35
36892,35
36930,35
36987,35
37034,35
37081,35
37127,35
37174,35
37222,35
37268,35
37314,35
37360,35
37407,35
37453,35
37499,35
37545,35
37592,35
37640,35
37680,35
37730,35
37778,35
37825,35
37878,35
37946,36
37993,36
38039,36
38085,36
38132,36
38173,36
38225,36
38271,36
38316,36
38364,36
38409,36
38456,36
38504,36
38549,36
38598,36
38644,36
38705,36
38751,36
38798,36
38844,36
38896,36
38960,36
39021,36
39068,36
39114,36
39144,36
39176,36
39208,36
39239,36
39270,36
39300,36
39346,36
39393,36
39440,36
39485,36
39532,36
39579,36
39625,36
39672,36
39718,36
39764,36
39811,36
39859,36
39906,36
39953,36
40000,36
40046,36
40093,36
40140,36
40185,36
40232,36
40278,36
40325,36
40371,36
40417,36
40462,36
40508,36
40554,36
40599,36
40647,36
40693,36
40739,36
40786,36
40833,36
40878,36
40924,36
40972,36
41018,36
41072,36
41117,36
41163,36
41210,36
41256,36
41303,36
41333,36
41365,36
41412,36
41459,36
41504,36
41535,36
41566,36
41597,36
41628,36
41660,36
41691,36
41723,36
41771,36
41818,36
41881,36
41929,36
41976,36
42023,36
42069,36
42114,36
42161,36
42207,36
42252,36
42300,36
42361,36
42406,36
42438,36
42483,36
42515,36
42561,36
42607,36
42654,36
42684,35
42730,35
42783,35
42824,35
42876,35
42921,35
42968,35
43010,35
43062,35
43107,35
43154,35
43202,35
43249,35
43296,35
43341,35
43388,35
43434,35
43482,35
43528,35
43574,35
43620,35
43666,35
43712,35
43758,35
43804,35
43851,35
43895,35
43943,35
44003,35
44066,35
44112,35
44161,35
44206,35
44254,35
44300,35
44346,35
44377,35
44407,35
44454,35
44484,35
44514,35
44546,35
44578,35
44607,35
44654,35
44686,35
44717,35
44749,35
44780,35
44825,35
44858,35
44897,35
44943,35
44991,35
45053,35
45099,35
45145,35
45176,35
45208,35
45239,35
45270,35
45301,35
45333,35
45365,35
45412,35
45458,35
45489,35
45519,35
45550,35
45582,35
45631,35
45677,35
45723,35
45753,35
45784,35
45817,35
45848,35
45893,35
45925,35
45956,35
45987,35
46033,35
46066,35
46111,35
46151,35
46191,34
46251,34
46297,34
46345,34
46390,34
46438,34
46484,34
46531,34
46577,34
46624,34
46670,34
46716,34
46764,34
46810,34
46857,34
46903,34
46950,34
46996,34
47042,34
47088,34
47135,34
47180,34
47228,34
47274,34
47321,34
47368,34
47413,34
47460,34
47506,34
47554,34
47601,34
47647,34
47692,34
47738,34
47784,34
47829,34
47875,34
47928,34
47958,34
47988,34
48020,34
48052,34
48097,34
48129,34
48160,34
48192,34
48223,34
48254,34
48285,34
48317,34
48348,34
48378,34
48410,34
48441,34
48473,34
48502,34
48535,34
48566,34
48596,34
48628,34
48659,34
48691,34
48738,34
48769,34
48814,35
48845,35
48877,35
48908,35
48953,35
49001,35
49045,35
49093,35
49139,35
49185,35
49233,35
49279,35
49324,35
49371,35
49416,35
49462,35
49509,35
49556,35
49602,35
49649,35
49697,35
49740,35
49787,35
49833,35
49881,35
49927,35
49973,35
50020,35
50061,35
50097,35
50142,35
50189,35
50236,35
50284,35
50337,35
50384,35
50428,35
50475,35
50523,35
50570,35
50615,35
50662,35
50707,35
50739,35
50784,35
50830,35
50876,35
50923,35
50971,35
51016,35
51063,35
51110,35
51156,35
51204,35
51251,35
51297,35
51343,35
51389,35
51435,35
51482,35
51527,35
51588,35
51634,35
51680,35
51727,35
51773,35
51819,35
51865,35
51911,35
51958,35
52005,35
52052,35
52098,35
52144,35
52191,35
52237,35
52283,35
52316,35
52362,35
52409,35
52455,35
52502,35
52547,35
52578,35
52608,35
52640,35
52671,35
52702,35
52748,35
52794,35
52840,35
52887,35
52935,35
52982,35
53012,35
53058,35
53104,35
53150,35
53198,35
53251,35
53296,35
53344,35
53392,35
53439,35
53485,35
53532,35
53579,35
53626,35
53674,35
53720,35
53767,35
53812,35
53857,35
53905,35
53952,35
53998,35
54044,35
54090,35
54137,35
54183,35
54228,35
54275,35
54321,35
54367,35
54428,35
54474,35
54521,35
54566,35
54613,36
54675,36
54721,36
54773,37
54812,37
54843,38
54875,39
54922,40
54970,41
55026,41
55061,41
55107,41
55138,41
55170,41
55215,41
55246,41
55279,41
55309,42
55347,42
55385,42
55434,42
55486,43
55532,43
55591,43
55641,43
55690,43
55736,43
55783,43
55829,43
55871,44
55911,44
55969,44
56002,45
56043,45
56088,45
56135,45
56177,46
56246,46
56294,46
56336,46
56387,46
56435,46
56481,47
56528,47
56589,47
56637,47
56684,47
56730,47
56777,47
56826,47
56862,47
56902,47
56950,47
56995,47
57042,47
57083,47
57135,47
57181,47
57223,47
57275,47
57321,47
57367,48
57414,48
57460,48
57505,48
57550,48
57598,48
57644,48
57691,48
57736,48
57784,48
57830,48
57863,48
57910,48
57939,48
57986,48
58018,48
58064,48
58127,48
58173,48
58204,48
58248,48
58285,48
58341,49
58388,49
58434,49
58466,49
58498,49
58528,49
58575,49
58623,49
58653,49
58699,49
58751,49
58798,49
58846,49
58892,49
58938,49
58985,49
59031,49
59079,49
59124,49
59170,49
59215,49
59263,49
59310,49
59356,49
59395,49
59431,50
59479,50
59525,50
59572,50
59634,50
59680,50
59728,50
59773,50
59819,50
59865,50
59925,50
59974,51
60020,51
60065,51
60112,51
60160,51
60207,51
60253,51
60299,52
60360,52
60389,52
60434,52
60481,52
60529,53
60575,53
60611,53
60652,53
60692,53
60731,54
60770,54
60802,54
60832,54
60865,54
60926,54
60957,54
60988,54
61019,54
61050,54
61097,54
61129,54
61160,54
61206,54
61252,54
61296,54
61347,55
61391,55
61438,55
61485,55
61532,55
61580,55
61625,55
61671,55
61717,55
61764,55
61809,55
61856,55
61903,55
61950,55
61995,55
62041,55
62087,55
62134,55
62181,55
62227,55
62273,55
62321,55
62365,55
62412,55
62460,55
62505,55
62551,55
62598,55
62643,56
62693,56
62738,56
62790,56
62836,56
62883,56
62928,56
62974,56
63020,56
63052,56
63116,56
63162,56
63193,56
63256,57
63303,57
63350,57
63395,57
63428,57
63474,57
63521,57
63568,57
63615,57
63662,57
63708,57
63754,57
63787,57
63834,57
63882,57
63927,57
63975,57
64020,57
64066,57
64131,57
64176,57
64225,57
64271,57
64317,57
64365,57
64410,57
64457,57
64502,57
64549,57
64597,57
64643,57
64689,57
64736,57
64783,57
64828,57
64881,57
64926,57
64957,57
64988,57
65019,57
65051,57
65082,57
65123,57
65174,58
65220,58
65255,58
65315,58
65361,58
65408,58
65453,59
65496,59
65547,59
65595,59
65642,59
65686,59
65734,59
65780,59
65826,59
65873,59
65913,59
65960,58
66012,58
66058,58
66101,58
66151,58
66197,58
66243,58
66290,58
66335,58
66382,58
