Time (ms),Engagement (%)
1,0
65,0
89,0
116,0
157,0
189,1
221,3
271,4
319,4
365,4
406,5
453,6
499,7
548,7
590,8
629,8
676,9
715,9
747,10
782,10
814,10
862,11
902,11
940,12
980,13
1012,13
1046,13
1094,13
1141,13
1172,13
1221,14
1269,15
1310,15
1342,15
1372,15
1412,16
1452,16
1498,16
1535,17
1574,17
1607,17
1639,18
1668,18
1700,18
1734,18
1774,19
1812,19
1861,19
1910,20
1962,20
1997,20
2029,20
2060,20
2099,20
2148,21
2189,21
2243,22
2291,22
2337,22
2383,22
2430,22
2475,22
2523,22
2568,22
2629,22
2675,22
2722,22
2768,22
2815,22
2861,22
2909,22
2957,22
3003,22
3050,22
3097,22
3144,22
3190,22
3239,22
3283,22
3330,22
3378,22
3425,22
3472,22
3517,22
3565,21
3611,21
3658,21
3705,21
3751,21
3799,21
3846,21
3893,21
3939,21
3981,21
4017,21
4062,21
4109,21
4157,21
4204,21
4251,21
4296,21
4344,21
4389,21
4435,21
4466,21
4497,21
4529,21
4560,21
4591,21
4622,21
4684,21
4729,21
4775,21
4822,21
4868,21
4915,21
4962,21
5009,22
5051,22
5100,22
5142,22
5208,22
5253,23
5300,23
5346,23
5392,23
5439,23
5501,23
5548,23
5594,23
5637,23
5672,23
5719,24
5768,24
5813,24
5861,24
5907,24
5969,24
6032,24
6080,24
6128,24
6172,25
6222,25
6269,25
6315,25
6363,26
6406,26
6452,26
6498,26
6544,26
6582,26
6622,26
6655,26
6700,26
6746,26
6793,26
6839,26
6885,27
6932,27
6978,27
7025,27
7072,27
7109,27
7164,27
7211,27
7257,27
7303,27
7348,27
7395,27
7440,27
7487,28
7534,28
7581,28
7630,28
7675,28
7722,28
7768,28
7814,28
7861,28
7908,28
7955,28
8001,28
8048,28
8094,28
8140,28
8188,28
8234,28
8282,28
8328,28
8374,28
8419,28
8449,28
8479,28
8513,28
8543,28
8574,28
8605,28
8638,28
8669,28
8699,28
8730,28
8777,28
8810,28
8841,28
8877,27
8918,27
8950,27
8990,27
9042,27
9090,27
9135,27
9182,27
9229,27
9274,27
9321,27
9382,27
9430,27
9475,27
9521,27
9568,27
9616,27
9663,27
9710,27
9757,27
9805,27
9850,27
9898,27
9943,27
9981,27
10012,26
10052,26
10098,26
10146,26
10192,26
10239,26
10285,26
10334,26
10381,26
10424,26
10472,26
10519,26
10566,26
10610,26
10658,26
10704,26
10752,26
10798,26
10844,26
10891,26
10936,26
10998,26
11030,26
11077,26
11123,26
11154,26
11201,26
11232,26
11262,26
11294,26
11341,26
11371,25
11402,25
11437,25
11495,25
11541,25
11587,25
11634,25
11683,25
11727,25
11775,25
11822,25
11868,25
11912,25
11959,25
12004,25
12052,25
12100,25
12147,25
12192,25
12239,25
12286,25
12333,25
12378,25
12425,25
12470,25
12518,25
12564,25
12610,25
12658,24
